sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch
2,901.0,6.385599999999996
2,903.0,6.116200000000002
3,906.0,16.466399999999997
3,909.0,16.726599999999994
2,911.0,1.8452999999999986
4,915.0,20.807599999999997
3,918.0,14.063200000000005
1,919.0,-8.528799999999999
5,924.0,32.89870000000002
2,926.0,5.960200000000002
4,930.0,23.152299999999997
0,930.0,-15.516599999999999
3,933.0,12.966400000000002
5,938.0,34.814800000000005
0,938.0,-16.086100000000002
2,940.0,4.1918999999999995
4,944.0,25.225900000000003
2,945.0,0.6899999999999995
4,949.0,22.435399999999998
3,952.0,17.4098
2,954.0,2.451500000000001
3,957.0,13.875299999999996
1,958.0,-8.214799999999999
2,960.0,-2.139399999999999
2,962.0,-1.1279000000000043
0,962.0,-22.384900000000005
1,963.0,-12.700400000000002
0,963.0,-24.4803
2,965.0,4.0680000000000005
1,966.0,-8.2937
1,967.0,-9.208500000000003
2,969.0,-5.440299999999998
3,972.0,4.775
2,974.0,6.860100000000003
2,976.0,3.4007000000000014
4,980.0,14.220300000000002
2,982.0,5.0734
3,985.0,14.009400000000007
2,987.0,3.508199999999999
3,990.0,11.616100000000003
0,990.0,-21.863999999999997
3,993.0,9.682000000000002
1,994.0,-9.854000000000001
2,996.0,6.443800000000002
0,996.0,-18.638099999999998
3,999.0,13.820899999999998
1,1000.0,-8.0861
4,1004.0,16.892899999999994
1,1005.0,-8.345400000000001
1,1006.0,-5.1851
2,1007.0,7.2449999999999966
3,1010.0,9.693399999999999
3,1013.0,15.4419
1,1014.0,-9.304299999999998
0,1014.0,-17.134
0,1014.0,-21.051399999999997
0,1014.0,-20.11439999999999
2,1016.0,-0.9097999999999999
0,1016.0,-22.520699999999994
4,1020.0,25.098399999999994
2,1022.0,3.174400000000001
4,1026.0,19.4795
4,1030.0,21.303700000000006
0,1030.0,-15.954699999999995
1,1031.0,-10.054300000000001
2,1033.0,3.310299999999997
1,1034.0,-3.8757999999999995
1,1035.0,-6.7651
1,1036.0,-10.313300000000005
1,1037.0,-3.4547999999999996
2,1038.0,5.404199999999997
1,1039.0,-6.831299999999999
1,1040.0,-6.827000000000002
0,1040.0,-16.556800000000006
0,1040.0,-21.331099999999996
1,1041.0,-11.0398
3,1044.0,14.271800000000002
5,1049.0,35.354700000000015
1,1050.0,-8.5165
3,1053.0,11.8162
6,1059.0,45.36199999999999
5,1064.0,32.7214
3,1067.0,13.173100000000002
2,1069.0,-1.466899999999999
2,1071.0,-1.7073
0,1071.0,-19.663400000000003
2,1073.0,0.48400000000000165
0,1073.0,-19.223100000000002
2,1075.0,0.7693999999999976
6,1081.0,46.84729999999998
4,1085.0,26.806299999999997
4,1089.0,23.30080000000001
0,1089.0,-26.399000000000015
0,1089.0,-22.047200000000004
6,1095.0,45.1963
1,1096.0,-13.423899999999998
1,1097.0,-20.572000000000003
4,1101.0,26.006400000000006
2,1103.0,4.468000000000002
4,1107.0,24.450200000000002
4,1111.0,24.561
2,1113.0,1.197000000000004
2,1115.0,-7.5609999999999955
2,1117.0,2.478399999999997
4,1121.0,21.670799999999993
1,1122.0,-11.374200000000004
