pseudo reward per epoch,reward per epoch,cumulative reward
-68.46609999999994,2,146.0
-161.67559999999958,0,146.0
-99.51389999999998,1,147.0
-69.86599999999997,2,149.0
-158.7683000000001,0,149.0
-100.46959999999983,0,149.0
-84.01310000000002,0,149.0
-132.0927,0,149.0
-95.72349999999985,1,150.0
-51.50909999999991,0,150.0
-54.02860000000002,0,150.0
-115.91810000000059,0,150.0
-93.00569999999996,3,153.0
-108.49199999999995,0,153.0
-108.26590000000002,0,153.0
-112.68029999999986,0,153.0
-65.2056,0,153.0
-78.56020000000001,1,154.0
-83.15769999999992,2,156.0
-76.1657,0,156.0
-108.69799999999992,0,156.0
-77.09559999999999,0,156.0
-76.35220000000007,1,157.0
-67.05229999999995,0,157.0
-83.92090000000002,0,157.0
-78.24799999999996,1,158.0
-143.20449999999988,0,158.0
-79.50229999999996,0,158.0
-65.7162000000001,0,158.0
-112.47989999999993,0,158.0
-137.63590000000002,1,159.0
-74.9580000000001,0,159.0
-52.452899999999914,0,159.0
-83.72619999999998,1,160.0
-64.60439999999998,0,160.0
-125.63030000000003,0,160.0
-108.40950000000001,1,161.0
-94.89419999999988,0,161.0
-67.66920000000002,0,161.0
-55.42490000000004,2,163.0
-63.281100000000016,0,163.0
-29.557700000000036,0,163.0
-107.9807,0,163.0
-116.9015,1,164.0
-48.81700000000005,2,166.0
-66.1635,1,167.0
-55.59779999999999,0,167.0
-49.09649999999995,2,169.0
-54.40529999999992,2,171.0
-105.02710000000005,0,171.0
-98.19810000000003,0,171.0
-45.26609999999991,0,171.0
-101.8758999999999,1,172.0
-51.74729999999994,0,172.0
-43.67789999999998,1,173.0
-78.60330000000003,0,173.0
-56.63239999999998,1,174.0
-91.15919999999993,0,174.0
-48.067400000000035,0,174.0
-56.40699999999997,1,175.0
-123.65289999999996,0,175.0
-65.22590000000001,1,176.0
-163.0079999999998,0,176.0
-58.749100000000055,0,176.0
-101.98350000000002,0,176.0
-77.33519999999997,1,177.0
-95.64049999999995,0,177.0
-44.77949999999992,1,178.0
-147.2838999999999,0,178.0
-108.84989999999995,0,178.0
-43.80269999999999,0,178.0
-69.15569999999983,0,178.0
-66.13160000000003,1,179.0
-49.9296,1,180.0
-66.54779999999997,0,180.0
-48.601099999999995,0,180.0
-52.550000000000026,0,180.0
-54.71870000000001,1,181.0
-50.24820000000005,0,181.0
-119.88059999999979,1,182.0
-57.86200000000006,1,183.0
-65.0747,1,184.0
-77.02479999999998,0,184.0
-67.72449999999999,0,184.0
-64.52789999999999,2,186.0
-104.92579999999971,1,187.0
-88.1608,1,188.0
-63.5401,0,188.0
-101.80569999999986,0,188.0
-66.5036,0,188.0
-89.7741,0,188.0
-100.98510000000034,0,188.0
-152.8636000000002,0,188.0
-80.76650000000005,2,190.0
-64.57689999999995,4,194.0
-71.38520000000003,0,194.0
-82.67539999999995,1,195.0
-82.54540000000007,0,195.0
-67.9024,0,195.0
-78.08579999999992,1,196.0
-69.38089999999988,0,196.0
-75.6812000000003,0,196.0
-156.64349999999982,1,197.0
-108.47880000000009,0,197.0
-73.69490000000003,0,197.0
-60.154799999999966,0,197.0
-56.74739999999995,0,197.0
-113.00979999999998,0,197.0
-109.9077000000001,0,197.0
-67.3797,0,197.0
-131.30130000000017,1,198.0
-22.92249999999992,0,198.0
-144.94270000000003,0,198.0
-69.54900000000008,0,198.0
-50.2180000000001,0,198.0
-80.08780000000007,0,198.0
-43.5978,1,199.0
-106.23480000000005,0,199.0
-48.248999999999995,1,200.0
-100.13290000000016,0,200.0
-59.474999999999945,0,200.0
-159.35919999999948,0,200.0
-62.27390000000005,0,200.0
-93.39189999999991,0,200.0
-70.42889999999981,1,201.0
-80.11779999999992,0,201.0
-46.71500000000001,1,202.0
-74.7221,0,202.0
-45.25239999999995,1,203.0
-57.9794,0,203.0
-77.3112,0,203.0
-62.741399999999885,1,204.0
-120.15559999999995,0,204.0
-66.18039999999999,0,204.0
-64.21530000000007,1,205.0
-88.3064,2,207.0
-124.26139999999991,0,207.0
-63.82439999999987,2,209.0
-68.6368,0,209.0
-56.545899999999975,0,209.0
-61.7008,0,209.0
-56.70590000000003,0,209.0
-100.4892,0,209.0
-61.699199999999976,2,211.0
-54.153699999999986,1,212.0
-60.17260000000007,2,214.0
-131.8348,0,214.0
-64.19480000000009,0,214.0
-51.890600000000084,3,217.0
-108.18699999999984,0,217.0
-89.79839999999999,0,217.0
-65.70960000000008,0,217.0
-72.98759999999997,0,217.0
-82.14120000000004,2,219.0
-143.76819999999995,1,220.0
-122.6264000000003,1,221.0
-86.92619999999998,1,222.0
-85.07619999999994,1,223.0
-60.65509999999996,0,223.0
-105.37380000000019,0,223.0
-83.78869999999999,1,224.0
-102.05009999999967,0,224.0
-104.00440000000006,1,225.0
-137.24819999999997,1,226.0
-64.69000000000001,0,226.0
-125.05680000000004,0,226.0
-89.14619999999994,0,226.0
-110.39449999999985,0,226.0
-58.225600000000185,2,228.0
-126.75710000000001,0,228.0
-47.08640000000004,1,229.0
-68.81679999999999,0,229.0
-108.0983999999999,0,229.0
-90.97579999999994,0,229.0
-104.70859999999995,0,229.0
-109.71579999999983,0,229.0
-80.17739999999992,0,229.0
-77.70180000000009,0,229.0
-133.77479999999997,0,229.0
-41.42569999999986,0,229.0
-76.24099999999996,1,230.0
-120.95030000000017,0,230.0
-48.3433999999999,1,231.0
-58.7363,0,231.0
-66.25160000000001,0,231.0
-139.37359999999998,0,231.0
-141.605,0,231.0
-45.99910000000011,1,232.0
-73.99119999999994,1,233.0
-100.25120000000005,0,233.0
-39.947999999999986,0,233.0
-44.49179999999999,0,233.0
-102.89480000000003,0,233.0
-47.604700000000086,0,233.0
-32.11929999999997,0,233.0
-77.21590000000008,1,234.0
-101.07180000000002,0,234.0
-64.00199999999992,2,236.0
-119.73799999999969,0,236.0
-93.15769999999999,0,236.0
-86.05320000000005,0,236.0
-68.62579999999994,0,236.0
-128.17549999999997,0,236.0
-91.02790000000002,3,239.0
-98.13879999999996,0,239.0
-69.69410000000002,0,239.0
-79.41639999999995,1,240.0
-68.03530000000003,0,240.0
-141.53050000000005,0,240.0
-124.40489999999983,0,240.0
-59.248800000000024,0,240.0
-67.31049999999995,0,240.0
-110.56209999999992,0,240.0
-61.782099999999986,0,240.0
-64.58590000000002,0,240.0
-108.10880000000002,0,240.0
-104.85870000000025,0,240.0
-57.13029999999993,0,240.0
-97.49019999999989,0,240.0
-87.82210000000006,0,240.0
-73.33600000000004,0,240.0
-47.305900000000065,0,240.0
-50.24540000000014,0,240.0
-132.80349999999984,0,240.0
-91.70159999999989,1,241.0
-46.86200000000002,0,241.0
-61.035700000000006,0,241.0
-74.1109,1,242.0
-67.00780000000013,0,242.0
-63.19869999999996,2,244.0
-84.32799999999999,1,245.0
-69.9664999999997,0,245.0
