reward per epoch,cumulative reward
1,78.0
1,79.0
1,80.0
0,80.0
0,80.0
1,81.0
0,81.0
0,81.0
1,82.0
2,84.0
1,85.0
0,85.0
1,86.0
0,86.0
0,86.0
1,87.0
2,89.0
3,92.0
0,92.0
1,93.0
2,95.0
1,96.0
2,98.0
1,99.0
1,100.0
0,100.0
3,103.0
0,103.0
0,103.0
0,103.0
0,103.0
0,103.0
1,104.0
1,105.0
0,105.0
0,105.0
0,105.0
0,105.0
2,107.0
1,108.0
0,108.0
1,109.0
0,109.0
0,109.0
1,110.0
1,111.0
0,111.0
0,111.0
4,115.0
2,117.0
3,120.0
0,120.0
1,121.0
4,125.0
0,125.0
0,125.0
0,125.0
0,125.0
2,127.0
0,127.0
0,127.0
0,127.0
1,128.0
0,128.0
3,131.0
0,131.0
2,133.0
0,133.0
0,133.0
0,133.0
4,137.0
1,138.0
0,138.0
1,139.0
2,141.0
0,141.0
2,143.0
1,144.0
1,145.0
1,146.0
1,147.0
0,147.0
0,147.0
0,147.0
2,149.0
2,151.0
2,153.0
2,155.0
0,155.0
0,155.0
1,156.0
1,157.0
5,162.0
1,163.0
0,163.0
0,163.0
0,163.0
1,164.0
2,166.0
0,166.0
4,170.0
0,170.0
0,170.0
0,170.0
0,170.0
4,174.0
1,175.0
2,177.0
1,178.0
0,178.0
0,178.0
0,178.0
0,178.0
0,178.0
0,178.0
1,179.0
0,179.0
0,179.0
0,179.0
1,180.0
2,182.0
0,182.0
3,185.0
0,185.0
0,185.0
1,186.0
1,187.0
2,189.0
1,190.0
0,190.0
1,191.0
0,191.0
0,191.0
1,192.0
0,192.0
1,193.0
1,194.0
0,194.0
0,194.0
0,194.0
0,194.0
0,194.0
0,194.0
0,194.0
0,194.0
2,196.0
1,197.0
1,198.0
2,200.0
2,202.0
1,203.0
1,204.0
2,206.0
0,206.0
4,210.0
2,212.0
0,212.0
1,213.0
2,215.0
1,216.0
1,217.0
0,217.0
1,218.0
1,219.0
1,220.0
3,223.0
0,223.0
1,224.0
0,224.0
0,224.0
3,227.0
0,227.0
1,228.0
5,233.0
1,234.0
2,236.0
4,240.0
2,242.0
2,244.0
0,244.0
0,244.0
0,244.0
0,244.0
4,248.0
2,250.0
0,250.0
3,253.0
1,254.0
2,256.0
2,258.0
2,260.0
3,263.0
0,263.0
4,266.0
0,266.0
0,266.0
0,266.0
0,266.0
0,266.0
4,270.0
1,271.0
1,272.0
2,274.0
2,276.0
1,277.0
0,277.0
2,279.0
1,280.0
0,280.0
1,281.0
0,281.0
4,285.0
0,285.0
0,285.0
0,285.0
1,286.0
1,287.0
1,288.0
0,288.0
0,288.0
0,288.0
0,288.0
0,288.0
0,288.0
1,289.0
0,289.0
0,289.0
0,289.0
0,289.0
3,292.0
0,292.0
0,292.0
2,294.0
1,295.0
1,296.0
0,296.0
0,296.0
0,296.0
0,296.0
1,297.0
1,298.0
1,299.0
0,299.0
0,299.0
0,299.0
1,300.0
0,300.0
0,300.0
0,300.0
1,301.0
1,302.0
0,302.0
1,303.0
0,303.0
3,306.0
1,307.0
0,307.0
0,307.0
0,307.0
0,307.0
0,307.0
0,307.0
0,307.0
0,307.0
1,308.0
0,308.0
1,309.0
0,309.0
1,310.0
2,312.0
2,314.0
0,314.0
2,316.0
2,318.0
0,318.0
1,319.0
1,320.0
0,320.0
0,320.0
2,322.0
1,323.0
2,325.0
2,327.0
0,327.0
0,327.0
0,327.0
0,327.0
0,327.0
2,329.0
3,332.0
1,333.0
2,335.0
5,340.0
0,340.0
1,341.0
0,341.0
0,341.0
1,342.0
0,342.0
0,342.0
0,342.0
0,342.0
2,344.0
2,346.0
3,349.0
0,349.0
0,349.0
1,350.0
1,351.0
0,351.0
0,351.0
0,351.0
