sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch,epsilon
22,22.0,118.56539999999997,1.0
22,44.0,74.54529999999998,1.0
27,71.0,214.3515999999999,1.0
26,97.0,173.72900000000013,1.0
28,124.0,176.70349999999996,1.0
26,150.0,172.3543000000001,1.0
24,174.0,99.3109,1.0
25,199.0,91.62889999999993,1.0
26,225.0,143.21990000000005,1.0
28,253.0,146.94530000000003,1.0
25,277.0,142.66860000000008,1.0
27,304.0,133.22620000000006,1.0
24,328.0,180.15230000000008,1.0
28,356.0,187.11599999999984,1.0
25,381.0,193.34160000000008,1.0
25,406.0,102.42780000000002,1.0
21,427.0,135.16070000000005,1.0
27,454.0,116.69249999999994,1.0
24,478.0,98.45989999999995,1.0
1,479.0,-41.8106,0.9994624106208206
0,479.0,-74.52719999999997,0.9989228950453062
0,479.0,-83.78510000000001,0.9983837030820438
0,479.0,-52.99279999999998,0.9978448345369241
1,480.0,-59.98109999999997,0.9973062892159547
0,480.0,-70.9733,0.996768066925259
0,480.0,-50.523800000000016,0.996230167471077
1,481.0,-62.31650000000001,0.995692590659765
0,481.0,-57.61979999999998,0.9951553362977954
0,481.0,-50.94339999999999,0.9946184041917566
0,481.0,-92.34230000000002,0.9940817941483527
0,481.0,-77.65670000000006,0.9935455059744046
0,481.0,-59.887699999999995,0.9930095394768482
0,481.0,-64.7339,0.9924738944627357
1,482.0,-53.891399999999976,0.9919385707392349
1,483.0,-69.546,0.9914035681136291
1,484.0,-61.10210000000003,0.9908688863933175
0,484.0,-75.55049999999996,0.9903345253858145
0,484.0,-81.05829999999995,0.9898004848987504
0,484.0,-52.38469999999996,0.9892667647398703
0,484.0,-74.72760000000004,0.9887333647170353
1,485.0,-50.85180000000004,0.9882002846382211
0,485.0,-66.47870000000003,0.987667524311519
0,485.0,-68.09010000000005,0.9871350835451352
0,485.0,-70.85769999999998,0.9866029621473911
0,485.0,-52.740900000000025,0.9860711599267229
0,485.0,-55.634299999999996,0.985539676691682
0,485.0,-51.37200000000002,0.9850085122509341
3,488.0,-25.89549999999999,0.9844776664132602
2,490.0,-33.92159999999999,0.9839471389875558
0,490.0,-78.38679999999994,0.9834169297828309
0,490.0,-55.52210000000002,0.9828870386082104
1,491.0,-55.29699999999996,0.9823574652729332
0,491.0,-53.47270000000003,0.9818282095863531
0,491.0,-79.7685,0.981299271357938
0,491.0,-68.70490000000001,0.9807706503972701
0,491.0,-53.12560000000004,0.9802423465140457
0,491.0,-66.154,0.9797143595180757
2,493.0,-34.97040000000001,0.9791866892192845
