sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch
2,687.0,-6.4392
1,688.0,-20.1057
0,688.0,-43.76939999999999
0,688.0,-25.771
2,690.0,-15.218100000000002
1,691.0,-18.100400000000008
0,691.0,-32.02349999999999
0,691.0,-37.36019999999999
4,695.0,4.313600000000003
2,697.0,-12.02869999999999
1,698.0,-20.472200000000004
1,699.0,-24.125100000000007
2,701.0,-8.980699999999999
0,701.0,-39.85729999999999
0,701.0,-36.01730000000002
0,701.0,-47.535199999999975
0,701.0,-40.23380000000001
3,704.0,-18.914600000000004
3,707.0,4.112499999999997
1,708.0,-19.3293
2,710.0,-9.5676
0,710.0,-43.85520000000001
0,710.0,-49.37029999999999
0,710.0,-50.834400000000024
0,710.0,-38.64889999999998
1,711.0,-16.322699999999994
2,713.0,-8.002000000000002
0,713.0,-29.657900000000005
2,715.0,-18.448900000000002
1,716.0,-27.39189999999998
0,716.0,-45.80529999999998
1,717.0,-37.98019999999999
0,717.0,-34.2241
4,721.0,11.954500000000007
0,721.0,-41.348599999999976
0,721.0,-42.38139999999999
0,721.0,-28.3772
1,722.0,-40.460000000000015
1,723.0,-16.696499999999997
2,725.0,-17.748499999999996
0,725.0,-46.61390000000002
2,727.0,-7.330499999999996
1,728.0,-28.6681
0,728.0,-32.2477
2,730.0,-16.725799999999996
0,730.0,-31.3226
0,730.0,-31.256299999999996
1,731.0,-23.326299999999996
1,732.0,-26.13489999999998
1,733.0,-26.278700000000004
2,735.0,-25.54660000000001
2,737.0,-9.087200000000001
2,739.0,-18.568999999999996
0,739.0,-42.83519999999998
1,740.0,-21.827899999999996
1,741.0,-20.232799999999997
0,741.0,-47.4679
0,741.0,-43.332300000000025
0,741.0,-34.623599999999996
2,743.0,-11.4599
2,745.0,-19.25550000000001
1,746.0,-26.977700000000002
1,747.0,-23.2488
2,749.0,-9.739099999999997
0,749.0,-39.159000000000006
0,749.0,-38.586100000000016
0,749.0,-33.96
2,751.0,-6.293000000000002
2,753.0,-17.219699999999996
2,755.0,-9.612000000000021
0,755.0,-44.87999999999997
0,755.0,-37.0757
2,757.0,-24.286900000000003
1,758.0,-37.484599999999986
1,759.0,-32.6844
2,761.0,-11.051400000000001
0,761.0,-51.2262
2,763.0,-12.174000000000005
3,766.0,-6.721700000000003
0,766.0,-29.586700000000018
0,766.0,-42.129999999999995
0,766.0,-42.48879999999998
0,766.0,-26.097
1,767.0,-22.582500000000003
0,767.0,-40.335699999999974
2,769.0,-5.522799999999998
0,769.0,-39.7211
0,769.0,-37.83119999999997
1,770.0,-37.770500000000006
1,771.0,-22.703599999999998
2,773.0,-16.40500000000001
1,774.0,-20.244
3,777.0,-2.8049000000000164
1,778.0,-28.023299999999995
1,779.0,-28.265800000000002
0,779.0,-28.908100000000005
1,780.0,-27.886000000000003
3,783.0,-10.305600000000002
1,784.0,-15.722199999999996
0,784.0,-51.92549999999999
0,784.0,-42.937999999999995
1,785.0,-22.325700000000005
0,785.0,-42.797000000000004
2,787.0,-7.464499999999978
1,788.0,-32.69119999999999
0,788.0,-51.37390000000002
3,791.0,-4.804000000000001
1,792.0,-23.1206
3,795.0,-4.5588000000000015
0,795.0,-49.84799999999997
0,795.0,-26.622499999999985
1,796.0,-29.33700000000001
2,798.0,-9.657500000000006
1,799.0,-23.100100000000012
0,799.0,-40.862700000000004
3,802.0,-7.230900000000002
1,803.0,-32.52159999999999
4,807.0,3.2453000000000003
3,810.0,-12.666700000000002
1,811.0,-20.435399999999998
1,812.0,-28.421199999999995
2,814.0,-9.875299999999994
1,815.0,-19.8021
3,818.0,-12.998000000000001
0,818.0,-47.61360000000002
1,819.0,-33.7324
1,820.0,-18.42450000000002
0,820.0,-30.805800000000012
2,822.0,-14.77810000000001
1,823.0,-28.768100000000015
0,823.0,-37.28379999999999
1,824.0,-31.976599999999994
2,826.0,-11.958799999999991
0,826.0,-43.86489999999997
0,826.0,-51.05730000000001
0,826.0,-45.071799999999996
3,829.0,-6.627499999999995
0,829.0,-43.8333
2,831.0,-18.934
1,832.0,-29.962899999999994
3,835.0,-7.231299999999998
3,838.0,2.0656000000000008
1,839.0,-25.613099999999992
1,840.0,-31.437500000000004
0,840.0,-31.845100000000002
0,840.0,-29.146800000000006
1,841.0,-17.00940000000001
4,845.0,3.4197999999999995
1,846.0,-31.296399999999984
1,847.0,-18.2715
2,849.0,-9.135299999999997
5,854.0,9.063199999999997
3,857.0,-10.293499999999991
0,857.0,-50.476000000000006
1,858.0,-22.62900000000001
1,859.0,-23.659200000000002
4,863.0,13.78929999999999
1,864.0,-23.0035
2,866.0,-9.709299999999999
1,867.0,-27.598699999999997
2,869.0,-25.217399999999994
3,872.0,-1.5342000000000007
3,875.0,-6.2288
0,875.0,-40.4513
1,876.0,-33.719100000000005
1,877.0,-30.26400000000002
2,879.0,-10.802300000000002
0,879.0,-39.41189999999999
1,880.0,-25.158199999999994
0,880.0,-30.19390000000001
3,883.0,2.947999999999997
3,886.0,0.9360999999999895
1,887.0,-25.342999999999993
1,888.0,-32.7885
1,889.0,-35.8619
2,891.0,-10.248500000000007
1,892.0,-25.65370000000001
0,892.0,-44.7382
2,894.0,-22.55219999999999
0,894.0,-32.7185
0,894.0,-26.788999999999998
1,895.0,-17.6941
1,896.0,-24.7691
1,897.0,-23.2647
1,898.0,-37.28030000000001
3,901.0,1.186099999999998
1,902.0,-35.84209999999999
1,903.0,-34.42889999999999
0,903.0,-49.698499999999996
0,903.0,-35.874399999999994
1,904.0,-26.9097
0,904.0,-33.73519999999999
1,905.0,-33.751299999999986
2,907.0,-6.498499999999998
2,909.0,-14.2544
3,912.0,0.41860000000000636
3,915.0,0.7479999999999959
2,917.0,-19.1343
3,920.0,-3.1828999999999987
1,921.0,-22.738199999999996
3,924.0,-18.08739999999999
4,928.0,-5.973499999999998
3,931.0,-0.46180000000000254
0,931.0,-47.629099999999994
4,935.0,0.6889000000000002
0,935.0,-38.898599999999995
2,937.0,-23.574299999999997
3,940.0,-15.659400000000003
1,941.0,-18.22290000000001
1,942.0,-20.175100000000008
2,944.0,-14.138400000000006
1,945.0,-19.317199999999996
1,946.0,-29.326500000000006
0,946.0,-39.102400000000024
0,946.0,-31.522899999999993
1,947.0,-31.724099999999993
1,948.0,-16.480899999999995
3,951.0,-5.808299999999999
2,953.0,-9.837700000000002
0,953.0,-45.016200000000005
3,956.0,3.1603000000000026
0,956.0,-40.7949
2,958.0,-14.485400000000002
1,959.0,-22.201800000000006
2,961.0,-5.034299999999997
0,961.0,-37.3095
2,963.0,-13.300700000000004
3,966.0,-7.652000000000003
0,966.0,-45.390400000000014
4,970.0,3.3489000000000035
2,972.0,-13.904900000000003
4,976.0,7.217899999999998
2,978.0,-12.537400000000007
2,980.0,-8.592799999999999
0,980.0,-30.72620000000002
0,980.0,-43.11049999999999
2,982.0,-6.808899999999997
1,983.0,-28.339499999999994
0,983.0,-51.4967
0,983.0,-30.76699999999999
1,984.0,-28.297999999999988
0,984.0,-41.24389999999999
3,987.0,2.1139000000000006
0,987.0,-47.41000000000001
0,987.0,-48.8494
1,988.0,-20.062599999999993
2,990.0,-13.642499999999995
2,992.0,-7.3019000000000025
3,995.0,-3.163599999999997
1,996.0,-30.397399999999998
3,999.0,-7.73110000000001
1,1000.0,-30.684799999999996
1,1001.0,-27.623300000000004
2,1003.0,-7.778
5,1008.0,13.478399999999995
2,1010.0,-6.781499999999999
1,1011.0,-32.6965
0,1011.0,-29.970100000000006
0,1011.0,-51.36200000000002
0,1011.0,-40.74100000000001
3,1014.0,-1.1835000000000018
2,1016.0,-12.862100000000002
3,1019.0,1.492699999999995
0,1019.0,-46.04620000000001
2,1021.0,-12.692400000000001
1,1022.0,-25.899900000000006
1,1023.0,-20.997599999999988
3,1026.0,-0.5463000000000002
0,1026.0,-39.768999999999984
1,1027.0,-21.28319999999999
5,1032.0,0.36029999999999723
0,1032.0,-41.81349999999999
0,1032.0,-38.22750000000001
0,1032.0,-32.5436
2,1034.0,-12.195800000000006
1,1035.0,-34.2252
1,1036.0,-23.8143
1,1037.0,-25.08149999999999
3,1040.0,-12.802700000000003
1,1041.0,-17.650300000000005
1,1042.0,-38.5424
4,1046.0,9.296700000000005
3,1049.0,-17.25459999999999
2,1051.0,-10.2063
2,1053.0,-22.555999999999997
1,1054.0,-34.902499999999996
1,1055.0,-37.569899999999976
0,1055.0,-33.80009999999998
3,1058.0,-0.0017000000000028104
3,1061.0,-3.5917000000000034
1,1062.0,-36.8771
1,1063.0,-26.93199999999999
2,1065.0,-11.6569
0,1065.0,-43.31419999999995
1,1066.0,-29.517700000000005
0,1066.0,-29.75220000000001
2,1068.0,-6.255699999999999
1,1069.0,-21.18829999999999
5,1074.0,19.382200000000008
2,1075.0,-3.2071000000000005
1,1076.0,-37.075300000000006
1,1077.0,-21.0514
1,1078.0,-32.1107
0,1078.0,-51.339899999999986
0,1078.0,-34.83709999999998
1,1079.0,-34.425999999999995
2,1081.0,-26.372999999999983
2,1083.0,-4.503299999999998
2,1085.0,-14.157499999999997
0,1085.0,-31.279300000000006
3,1088.0,-19.686700000000005
2,1090.0,-15.258599999999996
5,1095.0,5.93
2,1097.0,-10.527600000000001
1,1098.0,-29.5954
0,1098.0,-37.23079999999998
3,1101.0,-6.583499999999997
2,1103.0,-13.0819
3,1106.0,-11.599099999999996
1,1107.0,-16.085199999999993
1,1108.0,-23.697500000000016
2,1110.0,-7.847699999999997
2,1112.0,-18.8187
0,1112.0,-40.608499999999985
1,1113.0,-19.105899999999995
2,1115.0,-26.794199999999996
1,1116.0,-31.2699
1,1117.0,-24.674299999999985
1,1118.0,-30.523299999999995
0,1118.0,-40.99750000000001
1,1119.0,-31.573000000000008
1,1120.0,-22.611900000000002
0,1120.0,-36.60890000000001
2,1122.0,-13.0617
3,1125.0,5.096400000000005
3,1128.0,-5.610900000000008
0,1128.0,-33.05940000000001
0,1128.0,-32.54599999999999
2,1130.0,-5.837100000000011
1,1131.0,-33.033699999999996
1,1132.0,-28.37520000000001
1,1133.0,-36.320100000000004
0,1133.0,-45.0367
1,1134.0,-34.84710000000001
0,1134.0,-46.13070000000002
5,1139.0,15.351500000000001
0,1139.0,-35.5745
1,1140.0,-25.295199999999998
3,1143.0,-7.435800000000002
1,1144.0,-18.186999999999983
0,1144.0,-29.801
1,1145.0,-33.90679999999999
2,1147.0,-11.633200000000004
2,1149.0,-23.5627
0,1149.0,-26.7988
0,1149.0,-40.050099999999986
4,1153.0,8.432300000000001
2,1155.0,-20.663500000000003
0,1155.0,-28.882799999999992
1,1156.0,-25.622500000000002
0,1156.0,-48.193099999999994
2,1158.0,-6.490899999999997
2,1160.0,-21.929500000000004
1,1161.0,-19.637600000000006
1,1162.0,-28.018199999999997
2,1164.0,-12.601300000000004
1,1165.0,-31.648
2,1167.0,-11.646300000000005
2,1169.0,-13.222800000000005
2,1171.0,-11.174599999999998
1,1172.0,-22.57090000000001
1,1173.0,-21.657100000000003
4,1177.0,2.8551000000000064
3,1180.0,3.7451999999999965
0,1180.0,-43.44819999999997
2,1182.0,-8.357700000000001
1,1183.0,-23.946500000000004
1,1184.0,-31.738499999999988
0,1184.0,-35.33759999999999
2,1186.0,-9.0414
3,1189.0,2.0688999999999975
2,1191.0,-12.9926
0,1191.0,-44.81209999999999
0,1191.0,-46.431400000000004
1,1192.0,-24.7907
3,1195.0,-7.101299999999998
3,1198.0,-9.736799999999999
0,1198.0,-39.04370000000003
1,1199.0,-39.08450000000001
0,1199.0,-43.413599999999995
2,1201.0,-8.4771
3,1204.0,-25.710800000000003
1,1205.0,-27.326000000000004
2,1207.0,-16.272500000000004
4,1211.0,14.892799999999992
3,1214.0,-7.104300000000003
1,1215.0,-22.301499999999994
4,1219.0,12.0412
1,1220.0,-16.993099999999995
2,1222.0,-15.928999999999998
1,1223.0,-20.74519999999999
2,1225.0,-21.264899999999987
1,1226.0,-31.733900000000002
2,1228.0,-14.990499999999995
3,1231.0,-4.677200000000007
2,1233.0,-12.953299999999993
0,1233.0,-43.86749999999999
3,1236.0,-3.254200000000001
1,1237.0,-22.765400000000003
1,1238.0,-43.92280000000001
2,1240.0,-13.906
2,1242.0,-15.395799999999992
0,1242.0,-37.46349999999999
5,1247.0,-9.528
2,1249.0,-10.9774
2,1251.0,-25.729100000000006
1,1252.0,-22.763499999999997
0,1252.0,-55.68910000000002
4,1256.0,15.246000000000006
2,1258.0,-20.441000000000003
0,1258.0,-34.8534
2,1260.0,-7.809799999999998
1,1261.0,-17.873200000000008
0,1261.0,-28.820300000000003
0,1261.0,-31.149000000000008
2,1263.0,-11.245999999999999
3,1266.0,-17.84450000000001
1,1267.0,-27.273799999999998
0,1267.0,-24.892799999999998
0,1267.0,-38.471399999999996
0,1267.0,-47.533699999999996
0,1267.0,-48.213399999999986
0,1267.0,-34.081900000000005
0,1267.0,-30.101299999999984
2,1269.0,-5.499100000000002
1,1270.0,-28.54629999999999
1,1271.0,-17.873599999999996
2,1273.0,-6.419700000000002
0,1273.0,-39.27490000000003
3,1276.0,-5.0213000000000045
0,1276.0,-47.120899999999956
2,1278.0,-14.5375
0,1278.0,-35.0118
2,1280.0,-20.827299999999997
0,1280.0,-29.95149999999999
2,1282.0,-7.1463999999999945
1,1283.0,-23.233700000000006
2,1285.0,-12.961799999999998
0,1285.0,-35.556999999999995
2,1287.0,-21.7769
2,1289.0,-10.043699999999998
0,1289.0,-42.3289
0,1289.0,-30.84039999999998
2,1291.0,-5.4876999999999985
1,1292.0,-19.50089999999999
1,1293.0,-26.529
1,1294.0,-36.148500000000006
0,1294.0,-35.745200000000004
0,1294.0,-40.6155
1,1295.0,-31.3501
2,1297.0,-25.270499999999984
3,1300.0,-14.064499999999994
0,1300.0,-36.26590000000001
3,1303.0,-21.88150000000001
3,1306.0,-5.964900000000005
3,1308.0,4.039600000000002
2,1310.0,-18.7184
3,1313.0,-3.9093000000000035
0,1313.0,-39.212500000000006
0,1313.0,-50.0037
0,1313.0,-26.831099999999996
2,1315.0,-16.088199999999993
3,1318.0,-7.943400000000001
1,1319.0,-33.88789999999998
0,1319.0,-50.03880000000001
2,1321.0,-8.202200000000001
1,1322.0,-23.7333
1,1323.0,-24.696599999999997
0,1323.0,-41.957999999999984
0,1323.0,-52.95430000000002
1,1324.0,-20.147100000000005
3,1327.0,-9.717300000000002
0,1327.0,-30.411799999999996
3,1330.0,4.118400000000002
1,1331.0,-22.777500000000007
0,1331.0,-41.81190000000001
2,1333.0,-20.4318
2,1335.0,-12.356200000000001
0,1335.0,-43.54889999999998
1,1336.0,-30.290500000000005
2,1338.0,-26.325799999999994
2,1340.0,-17.216999999999995
4,1344.0,-3.7293
1,1345.0,-28.37850000000001
1,1346.0,-37.58370000000001
2,1348.0,-17.8762
2,1350.0,-9.869700000000002
3,1353.0,5.4270000000000005
1,1354.0,-15.564199999999996
2,1356.0,-15.433800000000002
2,1358.0,-12.9428
0,1358.0,-28.28130000000001
1,1359.0,-28.315800000000003
2,1361.0,-17.397800000000004
3,1364.0,-4.9435
1,1365.0,-21.452500000000004
0,1365.0,-40.63480000000001
0,1365.0,-35.9446
1,1366.0,-24.946299999999994
1,1367.0,-35.512299999999975
0,1367.0,-34.73499999999999
1,1368.0,-33.686600000000006
2,1370.0,-21.373199999999997
4,1374.0,11.043199999999997
0,1374.0,-41.7227
2,1376.0,-20.376700000000003
2,1378.0,-11.202799999999996
7,1385.0,41.425900000000006
2,1387.0,-15.6216
0,1387.0,-44.73760000000002
2,1389.0,-8.862300000000012
3,1392.0,-7.775300000000006
0,1392.0,-36.524
1,1393.0,-19.5757
1,1394.0,-30.72280000000001
0,1394.0,-37.816300000000005
0,1394.0,-65.87830000000002
0,1394.0,-42.21659999999999
2,1396.0,-13.2775
1,1397.0,-30.789199999999997
3,1400.0,-1.9326999999999994
0,1400.0,-42.47960000000002
1,1401.0,-12.939799999999998
3,1404.0,1.0522999999999998
1,1405.0,-35.67270000000001
1,1406.0,-35.5286
1,1407.0,-23.655299999999993
3,1410.0,-8.415500000000002
1,1411.0,-31.69860000000001
1,1412.0,-21.58709999999999
2,1414.0,-11.621199999999998
3,1416.0,4.261700000000002
0,1416.0,-39.94330000000001
1,1417.0,-28.119699999999995
0,1417.0,-39.3804
2,1419.0,-3.5269000000000013
3,1422.0,-22.636100000000003
2,1424.0,-18.3198
1,1425.0,-17.4723
2,1427.0,-28.736599999999996
0,1427.0,-49.50390000000001
1,1428.0,-24.838099999999983
2,1430.0,-35.1373
3,1433.0,-2.687899999999987
0,1433.0,-40.26580000000001
4,1437.0,4.9794999999999945
0,1437.0,-40.71670000000003
1,1438.0,-33.2235
0,1438.0,-26.752099999999995
0,1438.0,-40.999200000000016
1,1439.0,-30.483699999999992
3,1442.0,-7.345399999999998
1,1443.0,-22.014300000000002
1,1444.0,-27.008099999999995
1,1445.0,-26.169800000000002
1,1446.0,-42.10059999999999
0,1446.0,-32.968300000000006
1,1447.0,-24.880599999999987
1,1448.0,-23.756599999999995
0,1448.0,-36.02419999999998
1,1449.0,-28.928100000000008
1,1450.0,-34.8346
0,1450.0,-40.477100000000014
2,1452.0,-7.034399999999998
0,1452.0,-44.9242
2,1454.0,-15.563300000000002
2,1456.0,-22.4831
0,1456.0,-46.682499999999976
5,1461.0,25.40070000000001
1,1462.0,-18.9505
6,1468.0,23.068900000000003
2,1470.0,-26.208299999999994
1,1471.0,-37.995199999999976
1,1472.0,-32.4489
3,1475.0,-17.13579999999999
1,1476.0,-30.80209999999999
2,1478.0,-24.9504
3,1481.0,-5.965899999999998
0,1481.0,-30.208599999999993
1,1482.0,-24.224300000000003
1,1483.0,-22.442900000000012
0,1483.0,-41.45569999999999
2,1485.0,-19.736800000000002
3,1488.0,-12.505100000000004
0,1488.0,-51.85929999999999
2,1490.0,-10.150899999999996
0,1490.0,-39.30959999999999
0,1490.0,-45.55609999999997
1,1491.0,-19.369999999999983
6,1497.0,22.348400000000016
3,1500.0,-14.634400000000001
0,1500.0,-30.206000000000003
0,1500.0,-40.6343
1,1501.0,-33.23
1,1502.0,-24.25
2,1504.0,-13.615999999999998
0,1504.0,-42.492299999999986
1,1505.0,-30.487899999999996
2,1507.0,-19.605199999999996
2,1509.0,-21.488400000000006
1,1510.0,-19.652400000000004
1,1511.0,-29.79280000000001
3,1514.0,-8.582400000000003
1,1515.0,-30.330300000000005
1,1516.0,-30.1029
4,1520.0,0.8199000000000037
1,1521.0,-31.4143
1,1522.0,-41.59370000000001
4,1526.0,5.740299999999996
0,1526.0,-44.294500000000035
2,1528.0,-17.6367
0,1528.0,-38.866899999999994
0,1528.0,-51.03819999999999
1,1529.0,-22.08930000000002
3,1532.0,-0.47599999999999776
1,1533.0,-41.948
0,1533.0,-47.269299999999994
5,1538.0,18.814
1,1539.0,-48.720900000000015
0,1539.0,-40.243500000000004
0,1539.0,-46.083
2,1541.0,-11.6571
2,1543.0,-7.944299999999995
2,1545.0,-16.625100000000003
1,1546.0,-25.843699999999995
2,1548.0,-14.7776
0,1548.0,-41.402199999999986
1,1549.0,-30.1092
3,1552.0,-4.418999999999998
4,1556.0,3.869599999999999
3,1559.0,-10.049799999999994
