sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch,epsilon
16,16.0,153.7478,1.0
18,34.0,164.8249,1.0
17,51.0,143.83530000000002,1.0
18,68.0,164.5969,1.0
19,87.0,175.1384,1.0
18,105.0,164.55960000000002,1.0
18,123.0,164.826,1.0
20,142.0,195.91559999999998,1.0
18,159.0,174.72940000000003,1.0
18,177.0,164.1861,1.0
18,194.0,164.10739999999998,1.0
19,212.0,175.0703,1.0
20,231.0,175.65300000000005,1.0
16,247.0,143.22179999999997,1.0
17,264.0,164.3809,1.0
17,280.0,164.09929999999997,1.0
18,298.0,174.4603,1.0
19,316.0,185.47269999999997,1.0
18,333.0,174.78979999999996,1.0
0,333.0,-9.318799999999998,0.999739037841342
0,333.0,-13.296399999999998,0.9994691566141978
2,334.0,10.9671,0.9991993563392781
1,335.0,1.2051,0.9989296369923013
2,337.0,10.561000000000002,0.9986599985489923
3,340.0,19.4009,0.998390440985084
0,340.0,-10.936800000000002,0.9981209642763159
2,342.0,8.8183,0.9978515683984351
0,342.0,-14.3706,0.9975822533271962
1,343.0,-0.7257999999999996,0.9973130190383606
0,343.0,-8.769,0.9970438655076973
0,343.0,-8.434199999999999,0.9967747927109825
0,343.0,-10.849699999999997,0.9965058006239997
1,344.0,1.1482999999999999,0.9962368892225396
1,345.0,0.5268999999999991,0.9959680584824001
3,347.0,20.776999999999997,0.9956993083793865
2,349.0,12.705400000000001,0.9954306388893112
1,350.0,1.4267999999999996,0.9951620499879941
1,351.0,0.7374999999999994,0.9948935416512619
0,351.0,-11.425400000000002,0.9946251138549492
2,353.0,8.910900000000002,0.9943567665748974
0,353.0,-9.510800000000001,0.994088499786955
1,354.0,0.6661000000000012,0.9938203134669783
2,356.0,11.843399999999999,0.9935522075908304
2,358.0,10.785299999999998,0.9932841821343819
1,359.0,0.02210000000000012,0.9930162370735103
1,360.0,-0.9937000000000005,0.9927483723841006
2,361.0,10.979800000000001,0.9924805880420451
3,363.0,21.144399999999997,0.992212884023243
2,365.0,11.152599999999994,0.9919452603036013
0,365.0,-7.8497,0.9916777168590334
0,365.0,-10.756999999999998,0.9914102536654608
2,367.0,12.417099999999996,0.9911428706988115
3,370.0,21.728000000000005,0.9908755679350211
1,371.0,-1.0537,0.9906083453500325
2,373.0,12.614099999999997,0.9903412029197957
0,373.0,-11.469400000000002,0.9900741406202676
3,375.0,20.303400000000003,0.9898071584274127
2,377.0,13.361999999999998,0.9895402563172029
0,377.0,-10.44,0.9892734342656166
1,377.0,-3.126199999999999,0.98900669224864
0,377.0,-10.8852,0.9887400302422663
2,379.0,7.361300000000001,0.988473448222496
3,382.0,19.6964,0.9882069461653367
3,384.0,20.063200000000002,0.987940524046803
1,385.0,-2.4512000000000014,0.9876741818429171
1,386.0,-1.0545999999999998,0.9874079195297081
2,388.0,9.2517,0.9871417370832125
2,390.0,9.967099999999999,0.9868756344794739
3,393.0,20.849300000000003,0.986609611694543
0,393.0,-12.2441,0.9863436687044778
1,394.0,0.7155,0.9860778054853432
2,396.0,1.871499999999999,0.9858120220132118
1,397.0,0.2121999999999991,0.985546318264163
0,397.0,-10.2435,0.9852806942142834
3,400.0,22.309299999999997,0.9850151498396669
2,402.0,10.484599999999999,0.9847496851164145
1,403.0,1.2662000000000018,0.9844843000206343
3,406.0,22.0713,0.9842189945284417
3,409.0,18.6392,0.9839537686159593
3,412.0,11.0352,0.9836886222593165
0,412.0,-9.931799999999999,0.9834235554346504
0,412.0,-10.191799999999997,0.983158568118105
2,414.0,9.7892,0.9828936602858311
2,416.0,11.058,0.9826288319139874
1,417.0,-2.5392999999999994,0.9823640829787391
4,421.0,21.60570000000001,0.9820994134562588
1,422.0,0.05819999999999875,0.9818348233227265
0,422.0,-10.735700000000001,0.9815703125543288
1,423.0,-0.3945000000000001,0.9813058811272598
1,424.0,-1.8139999999999992,0.9810415290177206
1,425.0,0.1726000000000012,0.9807772562019197
1,426.0,-1.4794000000000012,0.9805130626560724
1,427.0,2.430500000000002,0.9802489483564015
