pseudo reward per epoch,reward per epoch,cumulative reward
-86.29879999999984,0,26.0
-68.21970000000002,1,27.0
-90.865,0,27.0
-81.66850000000004,0,27.0
-54.0722,0,27.0
-48.992599999999975,2,29.0
-59.930800000000005,0,29.0
-95.93299999999994,0,29.0
-80.87569999999997,1,30.0
-77.55519999999997,1,31.0
-146.17920000000058,0,31.0
-89.84979999999999,0,31.0
-63.51569999999997,2,33.0
-90.54509999999999,0,33.0
-84.75250000000001,0,33.0
-74.57710000000003,0,33.0
-42.23230000000005,0,33.0
-79.80359999999997,0,33.0
-51.864399999999975,1,34.0
-69.1985,0,34.0
-66.40919999999997,0,34.0
-80.26320000000003,0,34.0
-44.60089999999995,1,35.0
-43.0339,3,38.0
-66.95240000000004,0,38.0
-70.28630000000001,1,39.0
-64.6606,0,39.0
-40.54680000000001,0,39.0
-65.81270000000005,0,39.0
-103.1779,0,39.0
-65.03110000000024,0,39.0
-42.50899999999997,0,39.0
-65.1992,0,39.0
-77.49059999999999,0,39.0
-96.17329999999994,0,39.0
-94.49769999999997,0,39.0
-78.94659999999995,0,39.0
-83.256,0,39.0
-84.4369,1,40.0
-79.78740000000009,0,40.0
-65.28479999999976,0,40.0
-90.34759999999997,0,40.0
-73.09730000000003,2,42.0
-64.20189999999997,3,45.0
-76.59300000000007,2,47.0
-79.05139999999993,1,48.0
-82.02039999999994,0,48.0
-102.21100000000004,1,49.0
-73.53910000000009,0,49.0
-53.55669999999997,0,49.0
-94.96179999999993,0,49.0
-63.205600000000004,0,49.0
-76.15849999999999,0,49.0
-83.31749999999995,0,49.0
-74.4096,0,49.0
-90.32329999999996,0,49.0
-62.812200000000026,1,50.0
-105.69599999999998,0,50.0
-102.68069999999993,0,50.0
-107.71439999999996,0,50.0
-81.0782,0,50.0
-91.40159999999997,0,50.0
-65.0327,0,50.0
-79.31099999999995,0,50.0
-76.56610000000006,0,50.0
-93.08129999999991,0,50.0
-83.82610000000003,0,50.0
-71.6120000000001,0,50.0
-73.14580000000002,0,50.0
-48.06649999999999,1,51.0
-55.99430000000006,0,51.0
-88.14729999999994,0,51.0
-74.26789999999997,0,51.0
-65.64310000000002,1,52.0
-47.62020000000002,1,53.0
-60.54640000000002,0,53.0
-85.33540000000005,1,54.0
-63.29690000000003,0,54.0
-59.9018,0,54.0
-52.833899999999986,1,55.0
-107.8855000000001,0,55.0
-69.17880000000001,1,56.0
-46.702999999999996,0,56.0
-40.03649999999998,1,57.0
-61.836499999999994,1,58.0
-69.25079999999996,0,58.0
-83.32029999999996,1,59.0
-80.59040000000003,0,59.0
-79.1343,1,60.0
-82.61049999999986,1,61.0
-80.93170000000003,1,62.0
-63.800000000000004,0,62.0
-53.31100000000001,0,62.0
-57.21660000000003,2,64.0
-51.04129999999999,2,66.0
-58.1973,2,68.0
-71.83010000000006,2,70.0
-56.79289999999998,2,72.0
-88.58159999999994,0,72.0
-72.60620000000004,0,72.0
-63.979499999999895,0,72.0
-63.508499999999955,0,72.0
-68.85110000000006,0,72.0
-54.91549999999997,0,72.0
-76.65680000000012,0,72.0
-74.3133,0,72.0
-59.85950000000001,1,73.0
-48.73370000000003,1,74.0
-64.18359999999998,1,75.0
-83.39899999999999,2,77.0
-168.41980000000012,0,77.0
-71.18899999999996,1,78.0
-64.35610000000001,1,79.0
-83.8644,2,81.0
-46.385799999999975,1,82.0
-110.20780000000006,0,82.0
-75.5952,0,82.0
-56.813000000000045,0,82.0
-82.85560000000001,1,83.0
-57.97700000000003,0,83.0
-68.07069999999999,0,83.0
-83.72130000000006,0,83.0
-63.83880000000002,0,83.0
-65.24450000000002,1,84.0
-89.93899999999998,0,84.0
-77.44180000000001,0,84.0
-64.91379999999995,0,84.0
-70.25040000000001,2,86.0
-56.75279999999999,0,86.0
-60.562299999999965,0,86.0
-125.85290000000002,0,86.0
-80.84960000000001,0,86.0
-63.276300000000056,0,86.0
-78.20119999999996,1,87.0
-61.31769999999995,0,87.0
-76.23519999999996,0,87.0
-80.45160000000001,0,87.0
-64.1289,1,88.0
-55.067200000000014,0,88.0
-68.115,0,88.0
-38.70749999999998,0,88.0
-70.84859999999996,0,88.0
-55.524999999999935,0,88.0
-64.5437,0,88.0
-55.03710000000001,0,88.0
-101.91779999999996,0,88.0
-70.65990000000001,0,88.0
-81.93440000000001,1,89.0
-47.32420000000001,0,89.0
-63.15190000000001,0,89.0
-73.74789999999993,0,89.0
-87.67750000000001,0,89.0
-121.28850000000003,0,89.0
-61.1872999999999,0,89.0
-88.74259999999997,1,90.0
-79.19049999999999,2,92.0
-54.8112,1,93.0
-47.66810000000001,1,94.0
-54.53659999999999,0,94.0
-74.2851,1,95.0
-190.93980000000101,0,95.0
-84.28770000000004,0,95.0
-42.836299999999994,3,98.0
-49.003,1,99.0
-83.39399999999996,0,99.0
-129.22689999999994,0,99.0
-48.6359,0,99.0
-60.05590000000002,1,100.0
-94.65629999999996,0,100.0
-78.29159999999999,0,100.0
-146.16750000000013,0,100.0
-96.70529999999994,0,100.0
-63.99689999999997,0,100.0
-74.88809999999997,2,102.0
-47.773599999999995,1,103.0
-75.67910000000002,0,103.0
-78.87050000000004,0,103.0
-47.4991,1,104.0
-78.56099999999999,1,105.0
-79.80050000000001,0,105.0
-111.75119999999995,0,105.0
-69.25589999999997,0,105.0
-83.34280000000003,0,105.0
-78.28399999999999,1,106.0
-57.590499999999984,1,107.0
-94.70529999999987,0,107.0
-111.26269999999997,0,107.0
-70.81600000000003,0,107.0
-87.64089999999985,1,108.0
-72.542,1,109.0
-46.826600000000006,0,109.0
-82.78080000000007,0,109.0
-54.758199999999974,0,109.0
-97.6389,0,109.0
-63.57369999999998,0,109.0
-41.830099999999966,1,110.0
-81.18619999999999,0,110.0
-133.72369999999992,0,110.0
-82.95679999999992,0,110.0
-119.45929999999991,0,110.0
-93.59680000000009,0,110.0
-96.60229999999997,1,111.0
-75.76490000000003,0,111.0
-95.88739999999993,0,111.0
-80.0786999999999,0,111.0
-122.33279999999993,0,111.0
-69.70509999999996,0,111.0
-124.76080000000005,0,111.0
-87.70689999999996,0,111.0
-92.77879999999992,0,111.0
-88.00030000000018,0,111.0
-87.88660000000004,0,111.0
-75.02789999999997,2,113.0
-111.70279999999988,0,113.0
-90.84109999999998,1,114.0
-54.37710000000002,1,115.0
-114.00989999999997,0,115.0
-87.40989999999994,0,115.0
-57.01259999999998,0,115.0
-54.659200000000006,1,116.0
-81.84620000000024,0,116.0
-110.89659999999984,0,116.0
-81.49909999999996,0,116.0
-125.37080000000016,1,117.0
-51.22689999999999,0,117.0
-62.25860000000004,1,118.0
-96.30900000000004,0,118.0
-98.72240000000004,0,118.0
-104.16749999999999,0,118.0
-56.08379999999998,1,119.0
-33.34990000000003,0,119.0
-90.60059999999996,0,119.0
-55.3145,0,119.0
-49.518300000000025,1,120.0
-95.64419999999996,0,120.0
-74.1476,0,120.0
-77.4847000000001,0,120.0
-82.89239999999998,0,120.0
-90.33290000000005,0,120.0
-70.5354000000001,0,120.0
-98.45369999999959,0,120.0
-65.45879999999995,4,124.0
-44.72170000000003,0,124.0
-69.1073,0,124.0
-77.35000000000002,2,126.0
-56.01090000000003,2,128.0
-69.39129999999999,0,128.0
-90.66360000000002,0,128.0
-96.58610000000004,0,128.0
-83.62549999999995,0,128.0
-30.76099999999995,0,128.0
-61.168600000000005,0,128.0
-70.77569999999997,0,128.0
-62.01539999999995,0,128.0
-128.88639999999998,0,128.0
-68.90140000000001,1,129.0
-64.22950000000006,1,130.0
-65.32289999999998,0,130.0
-118.34169999999997,0,130.0
-71.92550000000001,0,130.0
-93.58280000000003,0,130.0
-105.07929999999996,0,130.0
-68.12299999999993,1,131.0
-82.3948,1,132.0
-99.39069999999997,1,133.0
-48.65350000000001,1,134.0
-57.43180000000001,0,134.0
-82.01659999999995,0,134.0
-81.64619999999994,1,135.0
-60.435,0,135.0
-112.30489999999988,0,135.0
-61.59879999999999,0,135.0
-45.41929999999999,0,135.0
-100.64949999999999,1,136.0
-120.31270000000006,1,137.0
-118.50399999999983,0,137.0
-49.000100000000074,1,138.0
-89.81070000000004,0,138.0
-80.8354,0,138.0
-111.18989999999995,2,140.0
-94.57049999999983,0,140.0
-70.28259999999997,2,142.0
-88.67319999999997,2,144.0
-73.42000000000003,1,145.0
-105.57639999999995,0,145.0
-73.12519999999999,1,146.0
-76.26460000000002,0,146.0
-74.04299999999998,0,146.0
-63.4916,0,146.0
-65.6402,1,147.0
-59.96160000000027,0,147.0
-77.3182,1,148.0
-83.4620999999999,0,148.0
-78.22429999999997,1,149.0
-77.43369999999997,0,149.0
-70.3916,2,151.0
-76.09460000000006,0,151.0
-40.78619999999999,1,152.0
-75.24009999999994,0,152.0
-88.16039999999994,0,152.0
-33.397400000000026,1,153.0
-49.87530000000002,1,154.0
-97.63129999999988,0,154.0
-66.48699999999997,1,155.0
-119.3353999999999,0,155.0
-47.498500000000085,0,155.0
-59.06040000000006,1,156.0
-55.51249999999999,1,157.0
-66.44310000000002,1,158.0
-69.51500000000009,0,158.0
-56.15499999999987,1,159.0
-80.29310000000002,1,160.0
-56.281099999999974,1,161.0
-58.68140000000002,0,161.0
-50.943300000000015,1,161.0
-80.24889999999998,1,162.0
-105.88429999999985,2,164.0
-73.98689999999998,0,164.0
-106.93349999999995,0,164.0
-121.89479999999998,0,164.0
-90.61070000000036,0,164.0
-152.75370000000004,0,164.0
-78.69699999999996,0,164.0
-71.14879999999994,1,165.0
-35.79959999999999,0,165.0
-83.3460999999998,0,165.0
-74.79680000000012,0,165.0
-58.37410000000002,0,165.0
-72.74929999999992,3,168.0
-111.29009999999998,0,168.0
-180.14580000000038,0,168.0
-75.15609999999991,0,168.0
-48.46470000000002,0,168.0
-102.28009999999999,0,168.0
-139.53850000000003,0,168.0
-45.17470000000004,0,168.0
-124.35270000000003,0,168.0
-98.5565999999999,0,168.0
-137.3024999999998,0,168.0
-80.66330000000005,1,169.0
-114.27359999999962,0,169.0
-60.45669999999999,0,169.0
-61.61829999999999,1,170.0
-83.38920000000009,0,170.0
-100.83810000000008,0,170.0
-41.28860000000005,0,170.0
-58.345500000000115,0,170.0
-112.60529999999994,0,170.0
-68.51260000000006,0,170.0
-47.97009999999997,0,170.0
-169.57740000000052,0,170.0
-62.5662,1,171.0
-72.82470000000009,0,171.0
-131.00519999999997,0,171.0
-66.2553000000001,0,171.0
-129.75779999999992,0,171.0
-82.14380000000007,1,172.0
-53.19609999999996,0,172.0
-51.787300000000016,1,173.0
-91.95540000000003,0,173.0
-111.05660000000007,0,173.0
-63.65300000000001,0,173.0
-40.78880000000001,0,173.0
-118.3134,0,173.0
-59.18679999999992,0,173.0
-74.00020000000002,3,176.0
-50.68999999999994,0,176.0
-103.48269999999991,0,176.0
-97.52250000000002,0,176.0
-84.19379999999997,0,176.0
-31.558200000000173,0,176.0
-69.70349999999999,1,177.0
-74.1985,0,177.0
-124.15160000000016,0,177.0
-114.32700000000007,0,177.0
-50.65580000000003,0,177.0
-40.456599999999995,0,177.0
-81.95139999999992,0,177.0
-101.73000000000008,0,177.0
-129.89519999999993,0,177.0
-76.3822,0,177.0
-52.30040000000007,0,177.0
-62.350299999999976,3,180.0
-59.47579999999985,0,180.0
-122.34310000000004,0,180.0
-47.47889999999993,1,181.0
-64.15520000000018,0,181.0
-107.83589999999997,1,182.0
-87.3000999999999,1,183.0
-68.07829999999996,0,183.0
-123.59930000000034,0,183.0
-47.849100000000014,1,184.0
-102.32749999999994,0,184.0
-86.05489999999999,0,184.0
-88.71200000000024,0,184.0
-73.77570000000004,0,184.0
-61.681999999999995,0,184.0
-66.71070000000002,0,184.0
-86.63689999999974,0,184.0
-103.82169999999999,0,184.0
-45.786499999999876,0,184.0
-73.79659999999996,0,184.0
-48.31960000000002,0,184.0
-73.44930000000001,0,184.0
-113.06670000000001,0,184.0
-83.26549999999997,0,184.0
-58.56109999999998,2,186.0
-65.54829999999993,1,187.0
-128.3646000000003,0,187.0
-110.31169999999997,0,187.0
-53.19290000000021,0,187.0
