sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch
21,21.0,196.4806
22,42.0,176.05329999999998
19,60.0,174.57210000000003
21,81.0,186.3856
20,100.0,176.2537
23,123.0,216.4327
23,145.0,218.06789999999998
22,167.0,186.71849999999998
22,188.0,206.20529999999997
20,208.0,185.40279999999998
22,229.0,206.67110000000002
22,251.0,176.32760000000005
21,272.0,175.57890000000003
23,294.0,207.1971
22,315.0,186.51860000000002
18,333.0,144.3368
22,354.0,206.70879999999994
23,377.0,217.51209999999998
20,397.0,174.77780000000004
1,398.0,-7.6179000000000014
0,398.0,-20.7321
0,398.0,-20.902000000000005
2,400.0,1.8584999999999987
0,400.0,-21.367100000000008
1,401.0,-13.501299999999999
1,402.0,-11.744299999999999
2,404.0,3.2917000000000005
0,404.0,-20.2444
0,404.0,-23.5481
1,405.0,-13.859399999999997
1,406.0,-12.2551
0,406.0,-25.5974
2,408.0,4.666399999999996
0,408.0,-14.2918
1,409.0,-4.525099999999998
1,410.0,-9.279200000000001
4,414.0,21.91259999999999
1,415.0,-11.329799999999999
2,417.0,1.9657999999999998
1,418.0,-7.3870000000000005
1,419.0,-10.9187
1,420.0,-10.7134
2,422.0,2.992600000000002
2,424.0,0.21990000000000187
1,425.0,-7.3488000000000016
2,427.0,4.127000000000002
0,427.0,-19.1555
1,428.0,-9.906100000000004
2,430.0,2.457999999999998
2,432.0,4.394599999999998
0,432.0,-20.6119
0,432.0,-24.5607
3,435.0,15.749800000000004
0,435.0,-21.301800000000004
3,438.0,14.127700000000003
2,440.0,1.7264000000000006
2,442.0,1.6494999999999977
0,442.0,-20.137100000000007
1,443.0,-6.811899999999999
3,446.0,12.357999999999997
1,447.0,-15.7817
0,447.0,-23.909300000000005
2,449.0,3.320900000000009
1,450.0,-6.397000000000001
1,451.0,-7.429499999999996
1,452.0,-3.5914000000000064
2,454.0,8.510600000000002
5,459.0,35.6318
0,459.0,-22.365
3,461.0,13.675900000000002
0,461.0,-18.742700000000006
2,463.0,2.499400000000001
1,464.0,-6.6419
1,465.0,-12.303900000000004
1,466.0,-9.365399999999996
3,469.0,12.598899999999999
2,471.0,2.8995000000000015
1,472.0,-6.464200000000002
0,472.0,-19.963799999999996
0,472.0,-20.775100000000013
0,472.0,-24.1102
1,473.0,-7.652000000000001
2,475.0,0.49600000000000255
2,477.0,4.1968
1,478.0,-7.414800000000001
2,480.0,-6.170200000000002
1,481.0,-6.8712
1,482.0,-19.3002
3,485.0,15.919900000000005
1,486.0,-6.119900000000001
1,487.0,-8.1855
1,488.0,-9.964800000000004
3,491.0,14.001300000000002
1,492.0,-6.0256
2,494.0,1.4928000000000017
1,495.0,-7.580400000000003
3,498.0,9.8326
2,500.0,3.549599999999998
1,501.0,-8.6414
1,502.0,-9.5758
3,504.0,14.666200000000003
2,506.0,1.1284999999999985
1,507.0,-11.5777
2,509.0,6.199799999999999
1,510.0,-3.9475000000000016
1,511.0,-7.743299999999998
4,515.0,21.672200000000007
1,516.0,-13.229899999999995
0,516.0,-27.008999999999986
2,518.0,3.9377999999999993
3,521.0,16.44690000000001
0,521.0,-16.740399999999998
1,522.0,-8.4321
3,525.0,11.11420000000001
1,526.0,-8.3229
0,526.0,-19.96569999999999
0,526.0,-17.187800000000003
2,528.0,2.922999999999996
1,529.0,-4.529299999999999
1,530.0,-7.300400000000002
2,532.0,-7.0245
0,532.0,-18.7286
1,533.0,-3.426799999999999
1,534.0,-8.8411
1,535.0,-8.438399999999998
1,536.0,-8.290899999999997
3,539.0,11.860400000000002
4,543.0,13.3662
1,544.0,-8.499399999999998
0,544.0,-22.8128
1,545.0,-8.454400000000001
2,547.0,-9.6474
0,547.0,-17.7159
0,547.0,-21.893099999999993
0,547.0,-24.060800000000004
1,548.0,-5.7505
0,548.0,-17.804000000000006
4,552.0,26.811699999999995
2,554.0,5.6488000000000005
1,555.0,-5.197599999999999
0,555.0,-15.4965
1,556.0,-6.532400000000001
1,557.0,-4.869400000000001
1,558.0,-9.3696
2,560.0,3.8984999999999994
2,562.0,5.2486
0,562.0,-24.2752
1,563.0,-9.004600000000003
