x,y
17,46
13,13
13,13
78,39
13,19
34,36
21,49
34,53
78,63
17,3
21,39
48,49
21,6
30,13
65,26
52,3
0,53
61,6
65,19
8,43
43,23
65,56
0,19
78,16
65,49
52,9
48,0
34,33
61,26
17,49
61,16
17,36
43,59
52,36
65,23
30,53
74,36
69,26
65,63
69,33
43,9
30,53
39,39
48,19
43,26
4,13
78,43
83,26
61,9
56,16
69,23
43,36
74,19
78,26
21,19
21,59
43,63
74,23
8,53
74,0
0,36
17,49
83,33
26,29
34,6
8,63
21,46
30,46
13,39
17,43
13,13
17,6
8,0
78,13
17,19
21,59
17,23
34,36
61,9
83,59
74,26
65,0
43,3
17,29
74,46
61,19
52,53
74,56
78,33
48,53
74,36
8,0
56,13
52,39
30,6
8,53
52,29
0,13
0,43
13,3
26,23
56,13
48,49
65,9
65,53
61,3
4,56
83,46
17,56
39,13
4,56
83,59
48,39
56,13
65,19
78,36
0,36
43,6
13,26
34,3
17,63
61,6
43,59
65,0
48,3
43,6
43,6
43,6
30,33
21,9
26,39
56,9
65,63
8,33
30,9
74,59
8,23
74,43
21,63
43,6
30,13
69,3
34,46
43,6
65,0
30,3
21,26
0,26
21,6
52,36
13,9
61,3
61,0
26,13
8,9
61,63
8,53
83,9
52,46
69,0
56,26
0,36
21,26
21,19
39,29
83,63
48,19
8,3
13,59
17,19
4,63
4,56
52,19
74,33
13,33
17,36
83,39
43,16
48,9
26,9
4,16
21,63
34,6
43,23
48,16
30,33
30,29
26,56
13,33
65,16
56,23
21,13
56,19
83,23
78,46
30,56
78,13
78,53
78,46
83,26
83,39
39,63
61,16
30,63
17,43
0,3
52,56
13,13
39,3
43,3
61,16
56,49
69,43
21,53
26,36
30,46
13,39
69,53
8,49
52,43
17,16
17,53
21,53
65,56
56,56
74,23
52,43
34,49
30,19
8,19
78,16
61,53
39,46
65,26
43,6
8,39
0,33
48,46
69,29
30,63
34,46
65,16
21,59
43,3
78,43
13,9
17,23
56,29
8,3
34,49
78,13
43,53
26,16
61,53
26,0
48,0
4,59
69,3
48,3
65,26
52,46
39,39
13,33
69,59
69,39
61,53
39,56
78,59
48,36
56,19
56,49
26,29
8,0
43,16
78,36
56,59
61,13
21,9
43,9
26,13
52,0
39,39
30,36
30,43
17,63
39,49
26,43
74,39
56,33
26,59
26,19
21,0
13,63
13,29
0,13
56,13
56,16
8,53
39,49
34,9
8,3
78,3
78,9
78,19
30,26
30,49
26,46
83,6
17,9
4,9
56,13
13,6
56,29
56,59
4,36
0,39
0,39
34,49
78,33
30,59
69,49
74,39
8,39
61,46
4,56
13,33
39,56
26,0
30,46
26,63
8,43
17,29
30,59
69,16
43,19
48,53
48,39
48,53
26,3
43,9
61,46
13,0
83,49
4,9
56,23
4,26
26,29
0,29
17,29
61,19
21,53
56,26
52,36
74,63
8,3
74,49
74,49
13,46
39,63
17,33
56,0
56,56
39,16
69,39
56,9
61,43
0,9
13,46
74,23
52,19
61,26
34,49
61,49
4,33
4,0
52,46
48,43
43,53
26,56
21,39
8,3
78,36
26,13
74,49
48,13
34,39
21,13
26,46
48,9
56,49
74,6
48,43
48,13
74,49
74,13
17,19
34,36
48,53
61,53
48,0
34,3
21,33
65,3
26,6
0,0
83,43
56,16
61,59
21,16
43,63
8,23
34,6
69,43
52,33
13,59
52,6
8,0
30,23
21,43
61,39
39,33
30,6
39,33
48,13
34,6
78,3
17,26
17,0
52,36
0,63
0,59
56,53
74,59
83,19
43,56
48,6
26,3
48,19
26,3
26,53
56,9
69,13
13,53
65,49
48,0
34,59
26,3
13,16
65,63
74,36
65,13
8,46
4,39
56,49
69,49
56,0
78,36
43,19
13,39
17,3
78,16
69,46
78,53
69,46
74,23
69,16
48,53
83,53
78,0
74,6
69,3
65,16
17,3
21,53
61,23
4,49
21,26
34,3
17,56
17,56
0,63
69,0
34,3
17,33
65,13
56,59
43,0
74,59
74,23
78,56
78,46
30,39
0,59
43,36
48,39
8,36
13,43
8,36
78,46
34,29
21,16
74,6
21,26
13,26
48,43
30,56
78,56
4,9
21,53
52,0
43,29
78,56
61,59
83,43
78,56
74,29
43,0
74,16
43,19
21,63
8,56
61,19
30,53
69,56
39,0
83,29
69,43
34,23
61,19
8,39
13,33
78,23
52,53
52,53
39,59
43,59
0,56
13,33
39,13
26,19
83,63
61,39
13,49
78,46
61,16
74,13
30,46
48,9
39,0
74,9
56,43
83,33
21,13
21,9
78,49
0,3
34,26
69,26
43,56
0,26
74,16
4,9
21,46
69,26
69,26
52,19
52,19
13,39
43,63
43,63
78,23
43,3
0,23
78,9
56,63
65,19
74,46
52,19
52,26
21,0
52,19
65,16
52,19
78,26
0,36
52,19
48,29
52,19
8,39
34,9
78,16
69,19
21,33
43,9
52,19
69,46
13,63
78,13
78,33
17,19
83,13
83,26
69,46
34,63
4,46
21,23
8,13
21,26
52,43
83,23
30,13
34,9
65,43
65,59
0,9
34,9
43,0
48,53
78,16
0,46
83,16
17,33
17,26
21,53
30,9
21,9
56,43
43,59
43,6
34,13
48,29
8,23
56,26
34,13
8,3
21,46
48,26
0,3
13,63
26,43
4,26
78,19
65,6
74,26
65,16
17,39
74,46
13,6
43,16
30,56
26,36
65,33
26,23
65,0
69,6
56,26
39,23
17,53
74,46
65,0
69,13
69,46
83,26
26,59
13,23
83,6
34,13
26,39
26,56
61,0
4,43
8,26
4,53
48,63
69,36
13,33
52,23
8,53
4,16
39,19
30,3
52,43
43,23
8,63
21,39
65,13
61,16
65,33
52,3
74,46
69,43
69,19
13,13
30,19
8,9
74,63
69,43
83,33
0,23
8,33
4,23
21,39
69,46
56,63
69,39
43,23
48,6
74,36
26,49
0,56
13,46
34,33
69,3
61,19
78,0
69,29
13,19
61,29
48,36
74,63
17,33
48,49
0,43
56,6
61,39
26,59
43,46
61,29
78,9
78,43
74,19
78,49
34,46
65,23
26,46
69,63
83,53
83,29
48,13
52,53
34,46
34,36
56,3
65,13
30,53
39,9
0,39
26,6
26,43
34,3
52,9
74,33
61,59
43,53
74,6
4,59
30,29
0,59
48,19
52,53
83,23
69,46
52,63
74,53
0,46
83,43
52,9
8,9
78,36
4,39
13,23
0,46
61,46
61,56
56,16
52,6
34,19
43,49
65,3
26,46
26,9
61,53
34,19
61,3
8,49
8,36
13,19
52,19
56,63
78,53
39,9
21,39
17,0
56,9
74,56
83,36
56,56
34,53
56,46
17,49
48,56
43,6
30,43
56,56
39,3
21,46
43,13
78,26
21,29
17,9
4,49
52,6
61,59
43,39
30,46
30,13
48,59
26,26
83,49
74,36
43,16
43,36
83,39
61,0
52,43
83,49
74,6
34,59
83,0
4,39
39,36
30,39
43,49
0,9
13,46
61,9
17,53
52,49
78,59
61,13
69,59
13,63
52,59
17,36
0,46
8,43
52,56
48,56
21,59
4,23
34,13
65,23
17,13
30,16
30,46
74,63
52,43
4,16
34,63
61,9
78,3
34,23
48,36
21,13
74,23
34,59
65,36
83,49
61,9
0,39
61,19
13,36
13,19
0,0
61,9
78,59
48,43
48,19
8,33
30,49
39,56
61,19
13,39
13,39
26,9
61,6
26,49
30,59
30,59
17,59
30,36
26,49
21,53
65,6
65,13
61,16
21,33
26,23
39,33
78,26
43,23
56,33
34,56
26,23
34,16
56,0
43,39
34,19
17,39
30,46
78,43
61,13
78,29
0,16
13,36
52,26
74,39
61,26
48,39
4,23
26,33
26,26
13,49
13,59
21,9
74,16
65,59
13,16
26,23
61,9
34,46
39,49
8,49
48,13
13,33
26,63
17,53
39,39
48,59
8,56
17,53
69,63
74,59
56,33
83,53
0,19
83,6
21,13
8,46
56,19
52,46
52,53
52,63
17,0
52,43
4,16
4,46
69,39
65,6
13,63
17,49
52,63
65,9
4,36
78,23
74,9
8,29
17,56
30,6
39,53
52,36
78,9
34,0
52,39
65,9
4,33
4,46
56,33
4,19
61,29
34,36
8,29
56,23
39,13
13,46
74,36
74,36
48,3
39,9
61,19
4,0
4,23
43,59
52,9
83,49
61,36
56,29
48,46
30,59
61,43
56,3
34,49
39,0
83,0
78,9
69,46
65,53
48,19
43,0
39,56
30,13
83,43
74,19
39,49
65,9
0,33
52,49
48,26
65,6
13,13
74,23
30,16
78,36
61,43
83,16
17,43
4,29
43,39
43,6
30,6
4,49
74,39
56,53
74,39
0,26
8,33
69,26
78,26
83,43
74,9
8,0
61,59
52,3
34,23
78,59
8,26
65,3
26,6
4,0
39,0
8,26
34,3
43,49
52,53
83,16
69,13
74,16
52,9
61,59
4,43
34,6
13,6
39,6
26,23
52,29
48,63
56,26
78,19
69,13
4,0
34,56
69,0
26,33
39,19
13,59
43,16
48,39
78,49
8,9
78,26
39,3
61,63
26,59
26,49
65,0
17,33
61,46
39,39
52,49
74,6
48,33
69,63
78,56
8,53
8,53
83,13
8,36
17,49
8,53
17,53
21,56
30,43
56,16
65,0
56,19
21,19
8,29
8,56
8,56
13,49
0,33
43,56
61,16
34,36
8,56
74,0
78,13
30,46
13,13
13,9
74,26
8,19
21,6
8,13
21,6
83,9
39,63
17,53
78,6
34,9
83,46
8,3
61,49
39,13
26,6
13,9
65,3
30,29
17,53
69,19
69,0
34,59
65,36
4,33
39,9
74,23
69,63
30,19
52,6
17,53
48,43
61,46
39,29
21,39
17,59
17,46
61,0
13,36
61,23
61,23
74,13
13,0
30,0
34,39
8,63
56,39
34,53
8,49
17,49
8,43
8,0
69,29
74,16
39,0
21,53
74,16
69,9
74,26
69,19
8,6
56,59
74,23
52,56
52,59
0,46
69,56
65,49
78,39
43,39
0,0
13,46
56,13
8,59
8,43
4,19
39,56
52,39
43,53
21,53
83,29
30,26
78,3
78,16
17,43
43,29
61,0
13,33
26,33
65,23
65,3
69,9
43,6
30,26
4,0
13,33
4,26
74,0
48,23
65,3
30,43
43,19
21,13
52,49
13,53
78,0
43,43
13,16
21,6
34,56
13,56
56,6
74,39
52,9
0,53
39,33
65,19
61,39
21,3
56,39
61,26
34,13
65,16
78,63
30,13
8,36
4,3
65,63
65,6
69,29
61,53
26,46
21,49
83,36
43,49
83,23
61,23
4,43
56,3
65,0
78,16
78,39
61,43
78,63
61,59
13,46
39,33
26,16
17,53
17,53
0,16
21,46
61,19
8,29
83,29
65,9
52,16
13,43
8,0
61,23
78,29
48,6
43,49
48,46
61,0
39,46
21,56
4,59
26,9
13,36
39,46
13,39
48,29
78,46
61,29
4,53
43,16
30,26
0,39
0,59
78,49
13,26
43,23
39,43
13,39
21,43
17,63
56,63
21,16
74,3
17,46
43,13
21,26
52,43
48,19
69,39
61,6
0,63
21,56
34,6
78,39
61,39
74,56
0,19
13,23
65,59
61,46
21,63
13,13
65,13
56,49
65,23
78,56
30,39
65,16
0,43
65,33
56,9
48,9
56,56
8,13
4,33
74,6
48,13
34,23
52,43
78,63
34,53
39,19
83,26
26,13
56,39
61,63
56,16
43,19
61,59
74,49
8,26
30,23
13,9
56,59
52,46
48,29
34,43
78,33
78,13
43,53
78,13
13,33
21,33
21,46
4,9
43,53
0,46
69,53
30,46
8,6
30,59
52,6
4,13
52,39
43,53
69,6
69,39
65,9
39,43
61,56
56,53
13,39
74,46
30,49
65,33
30,56
34,49
74,56
74,53
65,26
39,19
65,63
69,26
69,9
21,33
56,59
0,43
65,16
30,19
78,19
39,9
56,0
56,13
13,46
56,19
21,13
13,9
4,3
13,6
26,36
4,6
30,36
0,29
56,43
21,13
69,23
65,56
52,39
74,49
39,33
4,26
26,16
13,16
61,29
83,39
43,19
30,6
34,6
39,59
43,6
34,9
13,36
69,49
26,56
78,49
56,33
26,53
69,43
78,39
4,36
0,59
61,23
13,9
39,33
17,53
13,19
21,46
4,26
13,46
52,6
13,43
21,43
83,0
8,13
8,13
8,49
13,49
56,9
17,53
34,39
13,13
83,33
21,63
65,19
13,43
48,63
21,59
74,3
78,63
74,56
56,29
52,53
52,53
65,19
61,3
48,19
74,39
26,29
56,56
52,53
8,0
4,49
69,23
13,0
74,0
61,6
8,16
61,59
61,19
21,53
65,59
21,3
4,3
26,19
39,0
8,23
17,13
13,13
4,16
26,33
43,33
21,9
56,6
65,26
69,49
56,26
21,53
4,63
61,43
61,6
26,46
61,6
74,53
30,49
61,6
65,46
61,6
74,19
61,6
61,6
0,3
52,36
52,46
30,56
61,49
39,23
52,16
56,56
61,6
8,36
17,49
43,59
43,46
13,56
34,0
17,56
30,49
78,9
83,49
69,9
61,6
65,0
74,16
56,36
61,6
61,6
43,43
83,33
61,6
4,9
30,13
21,63
52,46
4,19
34,23
4,0
48,13
43,33
8,23
30,9
8,36
34,23
21,33
56,43
43,33
65,0
56,43
30,23
48,46
4,19
48,13
61,9
39,23
56,19
13,19
48,13
61,26
30,53
17,36
69,3
8,39
26,56
78,49
21,49
65,59
74,43
13,33
0,59
83,39
4,56
4,56
65,23
74,13
78,19
69,43
43,53
78,53
0,26
34,23
26,46
4,36
0,0
39,16
48,3
39,19
61,3
26,19
13,39
0,6
13,49
34,9
83,49
13,26
17,16
4,63
30,13
17,19
78,6
61,43
13,39
13,9
83,36
78,3
52,19
65,26
61,3
83,36
4,36
30,43
34,46
83,9
39,46
65,6
8,16
17,33
13,36
83,56
78,3
61,39
17,39
61,49
83,63
13,23
74,43
39,19
74,46
65,56
8,26
4,19
13,23
0,13
39,59
4,56
0,9
69,63
39,19
17,56
83,6
74,9
30,39
65,59
78,43
13,46
69,13
83,29
74,29
78,13
17,39
39,9
0,63
83,49
48,9
65,16
52,53
78,63
74,16
34,36
0,3
30,56
21,29
0,53
34,23
21,13
21,49
52,23
0,23
39,53
52,0
56,3
26,9
83,0
56,13
30,29
4,23
30,26
34,63
61,56
69,36
39,16
17,43
74,16
61,16
48,46
26,19
4,3
69,36
48,9
13,13
8,19
83,6
43,6
26,49
78,3
74,43
52,39
0,39
83,6
69,29
52,6
61,43
26,3
8,0
56,29
56,59
4,29
83,6
8,26
17,19
4,6
4,43
52,56
56,6
65,49
13,36
13,53
83,6
83,6
52,16
26,0
83,6
83,6
83,6
17,16
69,33
30,3
52,33
26,39
83,6
65,19
26,56
61,0
13,23
17,53
69,0
21,13
4,16
0,19
34,33
8,16
34,56
48,59
26,26
78,23
69,0
61,0
13,0
34,46
34,53
21,53
4,9
13,36
0,59
34,13
8,53
0,9
56,3
13,56
21,59
69,53
74,59
74,53
56,26
74,36
39,49
30,26
13,39
21,46
13,23
0,56
74,29
8,16
74,36
39,49
8,49
78,33
26,36
4,59
48,9
26,0
34,16
13,49
8,36
74,6
78,26
69,16
61,0
74,46
83,63
30,23
56,56
21,9
0,49
13,23
39,9
30,39
52,23
39,9
4,43
4,29
34,23
65,16
56,46
69,23
65,3
83,6
8,63
0,59
0,36
13,16
56,9
48,6
13,9
13,46
83,29
34,53
48,39
26,16
4,49
39,39
48,16
56,56
34,0
17,13
17,19
39,6
83,29
69,6
13,46
4,36
65,3
52,46
13,46
52,56
21,56
48,36
13,46
13,39
52,39
34,16
65,49
83,23
4,46
4,13
56,0
34,59
26,39
52,13
52,3
17,0
17,9
8,29
83,43
39,39
65,56
65,56
8,63
13,19
61,63
17,59
65,56
83,26
17,43
69,39
43,53
69,0
65,19
65,43
69,29
39,43
74,19
34,63
0,26
48,0
48,13
78,33
69,13
8,16
4,13
21,36
34,23
13,9
0,39
8,19
69,39
69,63
34,39
4,16
17,26
56,49
78,23
4,49
52,23
26,49
65,9
65,53
52,9
8,63
65,56
39,59
56,59
69,29
17,26
78,13
13,53
0,39
30,26
26,33
21,9
30,36
48,36
74,23
65,9
30,63
83,0
8,19
69,13
56,43
17,13
4,23
13,13
4,56
56,46
69,46
65,56
26,53
69,56
61,39
56,63
39,56
65,56
30,26
65,49
43,39
8,26
13,49
34,33
13,49
61,9
8,56
34,16
61,46
43,29
0,63
26,36
61,19
74,19
39,59
8,33
69,9
8,33
30,13
65,26
4,16
21,0
30,6
74,53
26,23
30,23
43,16
69,39
56,0
17,59
43,6
65,16
52,29
83,46
56,6
74,13
8,9
48,33
21,36
13,36
83,43
21,0
65,43
56,43
0,53
48,19
69,53
17,19
43,49
56,3
39,39
43,43
34,19
65,46
78,39
8,29
61,49
26,59
13,59
52,49
39,0
69,36
83,16
13,0
17,43
61,6
34,49
13,39
13,39
69,59
21,56
69,29
13,3
69,59
56,56
48,59
21,43
83,39
4,29
8,6
78,39
8,59
13,16
30,13
74,3
13,6
21,36
21,39
74,36
13,33
8,43
48,63
17,53
17,53
34,16
74,0
26,43
61,19
61,29
34,29
4,0
83,29
83,43
78,56
52,3
30,6
56,6
4,13
52,33
26,63
56,53
30,43
74,49
69,39
69,43
43,39
17,39
21,26
21,16
34,19
13,63
4,29
69,56
21,29
17,53
13,3
69,0
69,0
61,29
52,49
13,29
21,53
34,13
34,13
4,36
83,59
8,29
74,59
17,56
65,43
34,16
4,3
69,3
17,9
26,36
17,33
17,6
34,13
8,19
78,59
52,0
21,36
65,56
13,13
30,49
43,29
0,33
26,9
0,9
61,26
21,0
56,26
13,13
13,6
34,26
8,39
17,9
34,49
8,3
74,13
78,29
48,49
65,19
34,59
26,26
83,23
78,19
83,9
4,56
83,29
13,39
8,43
26,43
26,46
48,23
48,13
39,36
0,33
17,29
21,0
69,63
26,9
83,53
83,29
48,63
83,9
56,19
26,3
43,59
39,26
30,29
43,23
0,46
8,29
17,39
69,6
78,3
30,23
21,26
17,0
26,33
69,0
43,13
65,39
0,36
52,59
74,39
74,36
39,3
69,3
78,46
34,59
83,3
0,29
56,16
8,6
8,13
4,3
34,43
39,26
43,36
30,33
83,43
4,3
65,13
61,33
74,0
26,19
8,29
26,63
17,33
4,0
4,59
43,56
13,6
34,0
0,39
56,3
8,49
69,3
74,3
13,16
69,33
39,33
17,33
8,29
30,53
26,39
43,49
74,36
13,9
30,59
4,33
69,53
39,13
8,19
43,19
43,33
74,36
43,36
56,36
13,56
8,9
4,16
52,29
30,29
52,46
34,6
56,6
83,46
69,9
69,9
4,23
21,9
48,9
56,19
48,33
43,9
8,6
0,63
65,49
48,53
21,59
4,9
43,36
65,9
34,29
8,43
13,13
52,9
74,33
4,56
43,19
13,59
4,0
26,53
0,23
26,53
26,63
69,53
78,3
69,16
34,9
56,36
69,19
74,56
34,63
56,33
8,46
83,59
13,6
43,33
61,29
78,56
17,49
65,56
21,13
48,0
69,13
69,3
56,3
83,16
48,23
8,6
13,63
74,59
8,16
69,23
61,53
83,29
52,39
65,46
0,39
26,33
17,33
13,49
56,39
17,26
56,39
65,46
43,36
69,26
26,46
4,26
8,56
69,39
0,3
8,6
0,29
56,53
0,23
65,26
43,53
52,53
21,53
65,43
43,3
52,56
65,46
65,63
52,33
4,53
4,26
34,16
52,36
83,33
52,59
61,0
83,49
0,3
61,49
69,9
56,39
26,63
74,0
83,23
52,46
13,16
48,43
61,53
21,49
74,56
52,13
48,46
21,33
65,39
65,9
13,19
69,59
17,49
56,49
74,0
13,46
48,53
13,36
56,49
56,16
13,19
39,6
21,43
21,13
43,3
13,0
39,0
69,6
13,19
17,9
65,43
78,3
34,43
8,19
8,19
8,56
74,49
13,53
74,39
69,3
48,9
69,39
69,39
83,49
65,16
4,26
30,43
13,26
26,59
0,3
21,49
8,46
56,19
48,63
48,9
8,59
34,53
56,19
13,29
4,53
61,3
56,19
17,39
74,36
61,26
21,26
39,36
78,63
65,23
69,16
34,26
74,36
34,13
65,46
26,39
48,49
17,26
13,26
4,6
4,9
21,3
74,36
34,49
26,56
13,53
34,19
30,9
8,33
34,53
17,26
21,23
83,46
0,16
17,29
8,63
34,56
69,6
52,59
26,46
83,3
34,29
13,26
8,43
43,49
17,0
30,53
17,6
74,56
65,36
78,43
39,63
34,36
78,59
56,9
17,19
65,49
43,6
21,46
13,46
43,29
13,0
13,29
0,29
13,29
48,0
65,36
0,59
17,46
52,0
56,56
26,56
26,56
74,0
61,49
78,59
26,43
69,26
26,59
34,6
34,9
61,56
83,43
43,53
69,46
26,63
34,53
78,16
0,56
65,0
21,9
48,36
13,39
34,59
13,46
21,36
78,33
0,49
8,23
69,9
61,63
78,26
69,13
61,43
56,59
0,46
17,43
21,63
4,3
61,3
4,43
61,19
17,56
61,29
78,59
61,63
74,33
17,9
13,33
74,29
52,0
39,33
4,9
8,33
65,3
74,56
48,63
13,29
52,39
21,46
26,19
74,56
8,0
52,43
21,49
48,39
74,56
43,13
74,56
34,13
13,36
17,49
65,59
74,56
74,56
74,56
74,56
61,53
21,19
4,16
65,46
52,56
8,33
48,26
26,59
65,26
4,43
43,13
4,63
8,43
39,16
56,19
74,56
48,39
39,49
69,56
0,63
39,36
43,29
83,16
61,46
52,39
56,29
4,13
26,23
74,13
78,46
13,53
56,56
52,59
56,6
17,53
61,36
52,46
30,13
4,19
13,16
69,49
21,13
4,23
8,36
13,43
21,43
21,13
83,53
65,36
74,39
74,49
56,46
69,29
13,43
39,46
48,23
26,59
61,43
30,16
43,0
48,43
21,56
21,39
0,23
34,33
56,56
8,26
39,13
69,53
8,36
13,33
74,63
69,49
8,19
52,0
43,0
8,3
0,43
74,26
65,56
30,6
4,26
56,26
83,6
52,0
78,3
52,36
17,63
13,63
8,29
61,26
34,13
65,29
69,16
8,3
8,3
0,16
48,0
78,33
52,9
0,33
78,19
17,59
83,53
69,9
69,49
48,56
69,0
74,19
61,23
69,46
78,63
78,63
78,63
34,9
56,59
43,0
56,16
0,46
13,39
74,6
43,49
69,0
52,33
69,59
74,23
30,43
13,39
69,56
78,43
43,39
8,26
26,6
26,26
17,46
8,43
17,13
34,13
69,23
17,29
26,6
17,6
48,39
34,43
61,46
61,36
74,9
61,13
21,56
17,23
39,46
74,43
65,9
8,19
0,63
48,63
26,56
65,9
26,26
0,36
30,19
4,33
56,39
0,56
26,49
43,3
61,53
39,19
13,39
65,39
61,39
39,39
83,9
78,59
34,3
52,46
8,39
65,59
39,56
65,46
13,26
4,19
56,63
13,39
17,19
65,29
17,63
83,29
65,29
83,53
21,6
56,53
39,13
17,39
0,16
0,16
56,13
69,23
52,56
48,16
69,9
56,0
13,43
21,56
4,33
13,19
13,26
4,13
56,33
56,19
52,33
21,23
30,19
21,23
74,53
26,53
0,36
52,49
43,26
8,19
74,43
74,46
69,6
34,36
61,49
34,63
34,9
74,39
26,26
78,36
69,53
65,23
26,13
4,59
34,63
21,23
13,26
26,26
52,36
78,39
61,26
8,36
56,29
61,13
4,6
56,39
69,53
65,26
69,9
69,9
0,36
78,33
34,39
56,39
0,3
56,56
17,33
65,0
30,9
0,3
74,6
4,9
13,46
30,16
65,0
8,39
34,49
21,46
74,56
52,3
83,29
69,49
8,6
4,23
43,16
56,0
43,36
56,29
61,9
30,49
8,3
39,9
74,3
52,36
78,16
39,43
4,36
13,63
21,16
30,19
0,0
13,23
34,29
4,9
34,9
30,16
74,39
83,56
43,26
65,43
65,19
83,16
52,16
4,36
69,36
61,49
65,16
8,33
65,26
69,0
13,9
65,19
26,6
34,59
56,16
8,29
83,33
13,29
39,49
34,49
26,0
43,19
39,36
48,6
61,43
83,23
30,13
43,49
52,49
78,33
17,59
78,0
61,23
30,16
52,19
13,43
48,9
83,36
61,3
61,63
78,63
74,23
30,39
74,9
83,23
61,9
48,0
13,26
78,53
74,9
4,63
21,23
52,13
17,36
65,46
17,59
78,29
65,36
83,43
78,9
21,63
39,56
8,0
4,46
8,46
4,0
21,16
4,56
0,9
52,46
13,13
13,29
52,16
61,0
52,43
21,13
43,43
43,19
26,43
39,33
39,63
61,0
56,49
39,26
48,3
26,46
4,49
56,13
61,9
13,33
4,0
78,53
26,16
61,59
30,59
13,26
61,56
83,49
8,26
30,6
69,19
52,59
65,46
56,39
0,39
0,39
61,43
65,59
0,53
17,43
8,43
56,23
13,33
74,9
74,13
69,39
39,63
61,19
78,39
30,53
83,46
48,6
4,9
30,36
30,59
65,23
43,13
17,46
13,46
30,0
13,13
83,23
17,13
30,36
0,23
56,0
17,53
52,19
65,19
69,46
52,23
30,56
4,29
69,16
78,56
13,13
56,56
83,19
74,59
30,0
69,49
8,6
78,49
48,13
34,59
52,23
61,16
48,13
13,29
74,63
74,26
61,36
43,33
39,56
43,43
65,26
74,53
52,9
17,39
39,0
13,6
56,59
26,23
61,39
78,26
13,6
39,49
34,13
30,0
39,49
13,39
0,46
74,16
78,43
4,33
74,26
26,29
48,0
34,63
0,13
0,63
30,6
56,53
65,9
30,33
69,9
69,9
48,59
34,33
43,29
78,9
69,13
65,13
39,29
74,46
21,19
52,16
83,6
69,16
34,53
34,53
17,49
43,43
17,23
43,39
69,16
74,16
26,49
26,6
83,59
17,6
52,59
21,23
0,46
52,29
17,46
13,19
13,13
0,23
69,46
4,43
34,23
8,33
56,39
43,19
21,26
52,13
30,19
17,16
39,6
43,56
39,0
21,23
74,39
74,56
61,46
17,33
56,23
74,9
52,56
21,39
30,9
8,33
39,19
52,13
8,6
78,53
0,39
61,39
13,53
17,59
13,49
17,29
30,36
48,3
69,39
13,39
34,53
8,23
26,26
43,9
8,49
48,3
74,26
74,3
21,16
0,33
13,33
21,19
78,26
13,53
13,46
52,63
34,6
4,9
34,9
52,23
26,33
0,3
52,19
34,13
21,13
69,56
4,26
0,33
0,33
26,3
34,6
52,23
48,59
56,53
43,49
0,33
43,46
0,33
69,13
13,26
78,49
8,36
0,46
0,46
0,0
56,19
8,26
65,9
83,29
4,59
34,43
8,19
39,19
61,33
39,36
0,56
0,46
61,46
56,0
78,6
69,16
30,16
0,29
52,3
69,3
8,49
61,46
43,49
69,29
34,53
8,49
48,23
83,29
39,49
8,49
0,26
17,56
43,0
21,49
65,23
8,19
74,29
34,43
17,63
8,39
34,39
78,39
83,29
74,26
34,16
30,53
30,53
30,53
30,19
69,19
30,53
30,53
48,59
78,33
52,56
48,26
30,53
34,56
13,63
52,43
8,33
30,53
4,13
26,16
30,53
17,29
30,53
69,39
83,46
30,53
83,53
30,53
43,53
43,53
74,56
69,63
8,46
13,29
69,6
8,39
21,9
8,56
4,9
56,16
56,59
39,6
4,9
78,33
21,3
8,39
83,49
17,33
17,43
17,39
61,33
4,59
13,33
21,53
4,59
17,36
13,3
4,63
69,36
74,16
61,6
69,9
30,6
52,39
34,9
17,59
48,9
4,26
39,3
13,43
30,29
65,29
8,23
43,49
61,29
65,29
52,13
65,13
78,36
8,23
8,23
43,16
8,23
39,43
61,49
65,36
39,63
48,0
65,53
39,43
0,26
69,16
74,19
0,46
69,46
30,26
13,53
56,59
4,56
56,6
34,29
34,53
65,26
65,0
48,46
52,39
26,26
13,39
13,63
69,59
4,63
8,23
13,39
26,43
21,3
0,6
83,3
52,39
61,19
48,39
56,33
56,46
43,56
21,33
48,3
13,6
21,59
65,13
34,9
52,36
52,26
52,9
61,29
78,56
78,16
17,59
52,49
8,19
52,46
78,36
0,0
39,33
56,0
69,29
83,29
34,53
83,0
13,63
13,19
13,19
61,9
13,19
26,29
83,3
8,9
61,23
0,33
13,23
21,19
34,29
4,9
34,33
65,53
74,43
74,23
65,29
17,26
65,16
34,23
61,56
26,0
30,23
69,9
74,9
56,63
65,46
69,46
0,33
17,56
56,23
30,9
48,49
13,39
21,9
4,59
34,23
0,19
83,29
61,33
30,39
0,53
30,16
48,46
61,49
74,49
21,56
26,29
56,33
17,56
65,39
48,53
48,23
17,46
56,13
56,63
74,46
43,6
17,26
21,23
30,16
21,63
52,23
56,56
56,13
83,33
8,33
56,13
39,19
83,16
83,46
69,53
65,13
52,36
21,16
8,3
69,36
34,13
56,33
13,3
61,13
56,26
56,43
30,16
17,63
21,16
61,26
26,16
61,36
0,63
56,19
74,23
61,36
48,0
43,56
52,53
48,46
48,3
52,53
56,16
0,63
26,19
56,46
74,6
52,53
52,0
30,3
83,36
0,29
52,36
48,29
0,16
48,9
43,59
52,53
52,53
21,43
78,49
78,36
30,59
26,13
43,13
13,39
43,29
17,23
78,59
78,16
69,16
26,3
56,13
69,16
21,63
61,0
69,16
69,16
83,23
69,16
69,16
43,43
52,26
26,63
48,26
8,29
