sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch,epsilon
17,17.0,159.8026,1.0
22,38.0,203.02380000000008,1.0
19,57.0,181.71349999999998,1.0
22,78.0,192.82910000000004,1.0
20,97.0,181.72619999999998,1.0
18,115.0,140.6114,1.0
21,135.0,192.7199,1.0
19,154.0,181.7606,1.0
18,171.0,170.87019999999995,1.0
21,191.0,201.6918,1.0
19,210.0,181.5917,1.0
22,231.0,202.5931,1.0
20,250.0,192.36579999999998,1.0
20,269.0,171.78290000000004,1.0
19,287.0,181.5401,1.0
19,306.0,181.26640000000003,1.0
20,325.0,161.37400000000002,1.0
20,344.0,191.58580000000003,1.0
22,366.0,213.1815,1.0
0,366.0,-14.102900000000002,0.999649068436103
2,368.0,8.9298,0.9992892807710587
3,371.0,16.992800000000003,0.9989296369923013
0,371.0,-13.319400000000002,0.9985701370422877
1,372.0,-2.5399999999999987,0.998210780863498
1,373.0,-4.1668999999999965,0.9978515683984351
1,374.0,-17.907,0.9974924995896252
1,375.0,-5.594200000000001,0.9971335743796169
0,375.0,-18.78289999999999,0.9967747927109825
0,375.0,-13.456299999999999,0.9964161545263169
0,375.0,-18.1017,0.996057659768238
3,378.0,18.289800000000003,0.9956993083793865
2,380.0,8.9996,0.9953411003024262
0,380.0,-13.4696,0.9949830354800439
1,380.0,-0.914299999999999,0.9946251138549492
3,383.0,16.2971,0.9942673353698745
2,385.0,9.457899999999997,0.9939096999675756
6,391.0,37.4398,0.9935522075908304
0,391.0,-16.555300000000003,0.9931948581824405
0,391.0,-16.4465,0.9928376516852297
1,392.0,-7.498300000000002,0.9924805880420451
1,393.0,-4.379099999999997,0.9921236671957565
1,394.0,-4.1423,0.9917668890892565
4,398.0,27.717200000000002,0.9914102536654608
1,399.0,-7.444199999999999,0.9910537608673073
2,401.0,7.0432999999999995,0.9906974106377577
2,403.0,8.897199999999998,0.9903412029197957
1,404.0,-3.459099999999999,0.9899851376564279
1,405.0,-1.448199999999999,0.9896292147906841
1,406.0,-2.4845000000000006,0.9892734342656166
1,407.0,-1.3914000000000002,0.9889177960243005
1,408.0,-3.042500000000001,0.9885623000098336
2,410.0,8.700500000000002,0.9882069461653367
2,412.0,6.475199999999994,0.9878517344339529
2,414.0,10.872899999999998,0.9874966647588486
1,415.0,-2.3515,0.9871417370832125
3,418.0,18.7332,0.9867869513502563
0,418.0,-13.8858,0.9864323075032142
0,418.0,-12.862100000000002,0.9860778054853432
3,421.0,19.3747,0.9857234452399231
0,421.0,-16.372799999999994,0.9853692267102558
0,421.0,-12.885900000000003,0.9850151498396669
1,422.0,-3.3747000000000007,0.9846612145715038
1,423.0,-4.262099999999999,0.9843074208491369
2,425.0,8.7309,0.9839537686159593
1,426.0,-1.2315000000000003,0.9836002578153865
3,429.0,17.5204,0.9832468883908568
1,430.0,-1.5900000000000007,0.9828936602858311
