pseudo reward per epoch,reward per epoch,cumulative reward
-81.59350000000008,0,158.0
-52.28990000000005,3,161.0
-74.17090000000002,0,161.0
-79.2542,1,162.0
-98.89489999999992,0,162.0
-69.20429999999999,1,163.0
-92.75770000000004,0,163.0
-125.94639999999988,0,163.0
-68.07789999999993,0,163.0
-96.46379999999996,0,163.0
-80.02389999999993,1,164.0
-57.252100000000105,0,164.0
-43.33410000000005,1,165.0
-90.79359999999997,0,165.0
-63.69069999999999,1,166.0
-74.84609999999996,1,167.0
-70.21250000000002,0,167.0
-88.46650000000004,0,167.0
-104.09310000000023,0,167.0
-77.7114,1,168.0
-50.13169999999998,1,169.0
-63.31570000000001,2,171.0
-100.51580000000017,1,172.0
-44.304399999999994,2,174.0
-88.0944999999999,0,174.0
-69.0433,0,174.0
-87.06609999999998,0,174.0
-67.57019999999999,3,177.0
-104.59349999999986,1,178.0
-64.80709999999999,0,178.0
-59.38940000000003,0,178.0
-59.86300000000001,0,178.0
-53.729100000000024,1,179.0
-59.0815,2,181.0
-63.256200000000014,0,181.0
-53.64409999999997,2,183.0
-75.32880000000003,0,183.0
-77.74879999999999,0,183.0
-83.59280000000001,1,184.0
-96.6625,1,185.0
-96.67940000000006,0,185.0
-61.56350000000004,0,185.0
-113.75810000000004,0,185.0
-66.19989999999999,0,185.0
-85.7311000000001,1,186.0
-97.3514,0,186.0
-95.77090000000004,0,186.0
-111.64229999999993,0,186.0
-74.29130000000002,1,187.0
-65.13190000000003,1,188.0
-44.7896,3,191.0
-62.740099999999984,0,191.0
-89.21829999999994,0,191.0
-48.23879999999993,0,191.0
-84.46899999999997,0,191.0
-51.35100000000003,2,193.0
-73.02659999999999,1,194.0
-78.24980000000004,1,195.0
-79.58869999999989,0,195.0
-59.07040000000001,1,196.0
-55.75200000000004,2,198.0
-52.096400000000024,1,199.0
-49.84480000000001,0,199.0
-57.71080000000001,0,199.0
-58.056700000000035,0,199.0
-62.70199999999996,0,199.0
-103.6934,1,200.0
-66.9449,0,200.0
-78.42030000000008,0,200.0
-76.1279,2,202.0
-62.11699999999999,1,203.0
-80.74530000000001,1,204.0
-63.9541,0,204.0
-76.63640000000002,0,204.0
-79.189,1,205.0
-61.85670000000001,0,205.0
-83.67099999999996,1,206.0
-107.71140000000008,0,206.0
-104.26489999999995,1,207.0
-97.82399999999998,0,207.0
-43.112300000000005,0,207.0
-82.9125,1,208.0
-111.53850000000006,0,208.0
-63.40289999999997,1,209.0
-123.02239999999995,0,209.0
-66.11560000000004,0,209.0
-88.39129999999994,0,209.0
-54.018299999999996,0,209.0
-83.15619999999998,0,209.0
-58.77600000000014,1,210.0
-83.23499999999997,0,210.0
-83.08810000000001,2,212.0
-55.71030000000008,0,212.0
-74.88519999999981,2,214.0
-60.185299999999955,0,214.0
-75.52180000000008,0,214.0
-94.30310000000004,0,214.0
-63.98519999999997,0,214.0
-56.11560000000003,1,215.0
-69.95260000000002,0,215.0
-96.63389999999984,0,215.0
-71.57549999999995,1,216.0
-70.21009999999995,0,216.0
-95.23100000000004,0,216.0
-80.86620000000003,0,216.0
-39.66690000000002,0,216.0
-66.84090000000003,0,216.0
-63.95560000000001,0,216.0
-70.58800000000002,0,216.0
-81.16480000000003,1,217.0
-60.9489,1,218.0
-48.186200000000014,1,219.0
-88.21529999999998,0,219.0
-79.02499999999999,2,221.0
-57.37050000000002,0,221.0
-72.58740000000002,1,222.0
-71.56219999999986,3,225.0
-75.82389999999997,0,225.0
-87.60429999999992,0,225.0
-80.03330000000004,0,225.0
-71.7391,1,226.0
-64.00439999999993,1,227.0
-113.67430000000004,1,228.0
-42.32259999999995,3,231.0
-70.29050000000002,1,232.0
-136.77419999999995,0,232.0
-60.883299999999984,1,233.0
-56.908600000000014,0,233.0
-89.06299999999995,1,234.0
-79.26270000000002,1,235.0
-70.34639999999999,1,236.0
-91.9671,0,236.0
-139.91159999999994,0,236.0
-65.07419999999995,0,236.0
-62.79070000000002,1,237.0
-96.01729999999995,0,237.0
-77.10710000000005,0,237.0
-36.959900000000026,0,237.0
-130.83779999999996,0,237.0
-60.05059999999996,1,238.0
-67.10309999999986,1,239.0
-59.55559999999996,0,239.0
-65.40639999999998,0,239.0
-81.96800000000005,1,240.0
-89.01460000000006,0,240.0
-119.6262,0,240.0
-100.53159999999994,0,240.0
-99.30569999999987,0,240.0
-128.55659999999997,0,240.0
-54.347499999999954,1,241.0
-64.15330000000004,0,241.0
-85.72969999999995,0,241.0
-91.17030000000004,0,241.0
-52.610200000000034,1,242.0
-63.1803,0,242.0
-83.0104000000001,0,242.0
-54.29750000000008,0,242.0
-157.09509999999997,0,242.0
-108.8116000000001,1,243.0
-52.922700000000106,0,243.0
-51.88139999999998,1,244.0
-54.08839999999999,0,244.0
-47.3298,1,245.0
-104.00229999999992,0,245.0
-111.96040000000002,1,246.0
-147.0904999999999,1,247.0
-96.78750000000005,0,247.0
-74.48349999999994,0,247.0
-63.358599999999996,1,248.0
-86.2725,0,248.0
-85.56819999999995,0,248.0
-120.70880000000011,0,248.0
-56.010400000000004,0,248.0
-50.52980000000001,0,248.0
-76.14069999999994,2,250.0
-53.6578,0,250.0
-79.02899999999997,0,250.0
-70.32169999999998,2,252.0
-40.2218,0,252.0
-59.690500000000036,0,252.0
-74.14550000000008,2,254.0
-54.24439999999997,0,254.0
-66.00280000000005,0,254.0
-118.29229999999994,0,254.0
-41.61560000000002,0,254.0
-62.888700000000085,0,254.0
-62.34159999999993,1,255.0
-46.99159999999997,0,255.0
-76.97180000000002,0,255.0
-53.84280000000005,1,256.0
-54.87880000000003,0,256.0
-140.32459999999995,0,256.0
-77.06620000000005,0,256.0
-68.60070000000002,0,256.0
-126.04099999999987,0,256.0
-40.89309999999993,0,256.0
-54.704199999999936,1,257.0
-111.18769999999994,0,257.0
-49.50260000000005,0,257.0
-50.36299999999999,1,258.0
-77.64460000000007,0,258.0
-63.64109999999998,0,258.0
-109.07069999999995,0,258.0
-75.16420000000006,0,258.0
-75.84499999999998,0,258.0
-123.28729999999993,0,258.0
-96.10269999999994,0,258.0
-56.493700000000025,1,259.0
-63.76090000000005,1,260.0
-107.64499999999973,1,261.0
-113.96609999999994,1,262.0
-55.916599999999995,0,262.0
-98.3250999999999,0,262.0
-89.32379999999989,0,262.0
-100.32730000000006,0,262.0
