pseudo reward per epoch,reward per epoch,cumulative reward
-61.67290000000002,0,59.0
-95.16280000000005,0,59.0
-59.6903,2,61.0
-59.85389999999999,2,63.0
-68.1131,0,63.0
-41.86560000000003,3,66.0
-98.33289999999988,1,67.0
-126.3145999999996,0,67.0
-71.6842,0,67.0
-53.50359999999998,2,69.0
-69.15949999999997,0,69.0
-69.0886,2,71.0
-62.751899999999985,1,72.0
-53.01640000000004,0,72.0
-79.07250000000003,0,72.0
-50.1549,2,74.0
-72.09070000000008,0,74.0
-107.0535000000002,1,75.0
-56.30359999999997,3,78.0
-50.5291,5,83.0
-48.945099999999975,0,83.0
-78.16209999999997,0,83.0
-67.92580000000005,1,84.0
-46.06760000000002,2,86.0
-41.2164,2,88.0
-62.66410000000002,1,89.0
-79.82330000000002,0,89.0
-63.06660000000016,2,91.0
-100.01339999999998,0,91.0
-81.76349999999994,1,92.0
-55.646499999999975,1,93.0
-90.3623,1,94.0
-53.35809999999999,1,95.0
-55.9718,1,96.0
-84.82140000000004,3,99.0
-63.00449999999994,0,99.0
-100.3372,0,99.0
-84.70450000000014,1,100.0
-61.43399999999997,2,102.0
-47.03630000000001,1,103.0
-53.60580000000004,2,105.0
-52.573899999999995,2,107.0
-69.76159999999997,0,107.0
-74.52330000000009,0,107.0
-65.92519999999998,1,108.0
-52.37790000000002,2,110.0
-64.39700000000008,1,111.0
-22.960700000000006,0,111.0
-49.66730000000003,0,111.0
-39.03750000000001,1,112.0
-60.36030000000002,3,115.0
-51.50440000000001,4,119.0
-66.92789999999997,0,119.0
-56.01710000000004,1,120.0
-78.1777,0,120.0
-52.0531,3,123.0
-60.85639999999999,0,123.0
-38.23630000000005,0,123.0
-68.02210000000002,0,123.0
-54.327099999999994,0,123.0
-46.304399999999966,1,124.0
-58.66319999999995,1,125.0
-70.18839999999999,0,125.0
-89.67080000000006,0,125.0
-72.1444,0,125.0
-69.95979999999999,0,125.0
-92.56479999999985,1,126.0
-79.47000000000028,0,126.0
-78.71750000000004,2,128.0
-53.7306,2,130.0
-55.947000000000024,0,130.0
-58.79700000000008,1,131.0
-60.394099999999966,2,133.0
-59.17360000000003,0,133.0
-59.967400000000005,3,136.0
-77.53499999999994,0,136.0
-76.159,0,136.0
-95.84049999999988,0,136.0
-65.87760000000003,4,140.0
-90.13739999999993,1,141.0
-88.74840000000009,0,141.0
-59.88879999999999,0,141.0
-74.70749999999998,1,142.0
-45.4821,3,145.0
-69.06809999999999,2,147.0
-63.6504,1,148.0
-47.3062,2,150.0
-101.28700000000018,0,150.0
-47.85760000000001,0,150.0
-44.59450000000003,1,151.0
-65.86400000000005,0,151.0
-42.78799999999994,2,153.0
-85.37789999999998,1,154.0
-88.37559999999998,2,156.0
-77.80870000000003,1,157.0
-62.48519999999996,2,159.0
-62.66909999999997,1,160.0
-49.98369999999982,0,160.0
-95.46980000000003,0,160.0
-71.65979999999998,0,160.0
-111.55520000000003,0,160.0
-62.90299999999997,4,164.0
-52.47819999999995,3,167.0
-73.80840000000006,2,169.0
-62.34199999999995,1,170.0
-38.65849999999992,3,173.0
-62.31360000000001,1,174.0
-106.25370000000001,0,174.0
-81.21460000000009,2,176.0
-77.65940000000002,2,178.0
-93.77679999999988,1,179.0
-43.965400000000095,1,180.0
-73.91150000000006,0,180.0
-90.2671,0,180.0
-77.13130000000004,1,181.0
-78.6203,0,181.0
-36.73489999999999,3,184.0
-111.40580000000011,1,185.0
-70.87349999999998,3,188.0
-76.74110000000002,0,188.0
-31.571199999999962,4,192.0
-89.11810000000001,0,192.0
-49.76150000000005,6,198.0
-52.79489999999998,2,200.0
-71.65540000000006,1,201.0
-71.43920000000011,0,201.0
-107.805,0,201.0
-32.25439999999991,0,201.0
-61.215100000000014,0,201.0
-67.00359999999999,2,203.0
-106.19979999999998,0,203.0
-40.08019999999996,0,203.0
-54.05660000000002,5,208.0
-66.8746999999999,1,209.0
-63.526799999999994,1,210.0
-62.16120000000002,2,212.0
-83.34970000000004,3,215.0
-20.784900000000093,0,215.0
-98.87470000000025,1,216.0
-65.90150000000003,1,217.0
-70.87829999999994,2,219.0
-83.67050000000006,2,221.0
-64.08430000000001,0,221.0
-57.5987,1,222.0
-75.39080000000016,1,223.0
-46.4879999999999,1,224.0
-67.90349999999998,2,226.0
-46.82559999999998,0,226.0
-60.99389999999997,1,227.0
-102.89700000000005,3,230.0
-63.21559999999999,0,230.0
-84.01289999999997,0,230.0
-50.63220000000002,4,234.0
-73.64300000000001,4,238.0
-78.75720000000004,1,239.0
-73.96749999999996,3,242.0
-96.24080000000002,1,243.0
-99.02360000000012,0,243.0
-97.19429999999996,0,243.0
-61.51440000000003,0,243.0
-88.74820000000011,2,245.0
-51.618300000000104,1,246.0
-118.04190000000011,0,246.0
-94.00680000000001,0,246.0
-67.70410000000007,0,246.0
-89.53469999999994,0,246.0
-77.39400000000009,1,247.0
-38.830900000000184,0,247.0
-56.07770000000004,0,247.0
-33.14999999999999,0,247.0
-74.18469999999992,0,247.0
-94.60459999999993,1,248.0
-75.58429999999997,2,250.0
-104.07489999999994,0,250.0
-46.394099999999995,2,252.0
-58.670999999999985,0,252.0
-98.00189999999986,0,252.0
-76.4750000000001,0,252.0
-66.5752,0,252.0
-64.13140000000003,0,252.0
-56.273500000000006,0,252.0
-87.9462,3,255.0
-55.894299999999916,1,256.0
-112.08029999999992,2,258.0
-95.85460000000019,0,258.0
-109.83269999999992,0,258.0
-51.93070000000001,2,260.0
-44.73649999999996,0,260.0
-53.07510000000001,0,260.0
-85.99109999999995,1,261.0
-71.28129999999996,0,261.0
-101.81309999999995,1,262.0
-30.972000000000058,2,264.0
-62.4245,2,266.0
-67.98230000000007,0,266.0
-46.44100000000001,1,267.0
-45.23550000000001,0,267.0
-71.50370000000012,0,267.0
-48.575599999999994,2,269.0
-69.9699,0,269.0
-60.72719999999996,0,269.0
-59.71500000000001,3,272.0
-59.20840000000007,3,275.0
-88.99860000000005,1,276.0
-65.76379999999995,1,277.0
-116.77670000000018,0,277.0
-71.25230000000002,1,278.0
-62.27650000000026,0,278.0
-67.88550000000009,2,280.0
-52.925800000000045,1,281.0
-68.36520000000002,1,282.0
-55.008599999999994,2,284.0
-62.057499999999955,0,284.0
-30.931200000000068,1,285.0
-94.6904,1,286.0
-142.28109999999995,0,286.0
-50.5969,4,290.0
-79.59939999999985,0,290.0
-58.24300000000001,2,292.0
-91.06529999999987,0,292.0
-89.5253,0,292.0
-70.44009999999987,3,295.0
-83.1489,1,296.0
-40.40699999999997,2,298.0
-108.48960000000002,1,299.0
-124.59229999999988,0,299.0
-95.07450000000007,1,300.0
-36.16450000000003,1,301.0
-83.22919999999988,0,301.0
-69.7245,1,302.0
-66.71640000000001,0,302.0
-74.09249999999996,2,304.0
-65.13809999999995,0,304.0
-40.07609999999991,0,304.0
-68.29270000000002,1,305.0
-91.70400000000008,0,305.0
-72.00599999999999,2,307.0
-47.81490000000009,0,307.0
-88.58059999999992,1,308.0
-92.65979999999993,0,308.0
-53.466199999999986,0,308.0
-86.8045,1,309.0
-128.28969999999984,0,309.0
-82.88850000000025,1,310.0
-81.27690000000032,0,310.0
-59.44159999999984,1,311.0
-127.04430000000012,0,311.0
-23.860700000000012,1,312.0
-108.61140000000023,0,312.0
-94.37179999999998,0,312.0
-94.38229999999993,0,312.0
-46.50979999999995,0,312.0
-57.70770000000002,3,315.0
-59.00390000000001,1,316.0
-61.32930000000008,2,318.0
-111.80000000000004,3,321.0
-91.69570000000002,0,321.0
-99.02059999999969,0,321.0
-33.57699999999992,0,321.0
-92.53659999999994,1,322.0
-68.41910000000017,0,322.0
-76.18929999999996,0,322.0
-79.05179999999993,1,323.0
-119.01259999999988,0,323.0
-58.12850000000002,0,323.0
-36.890800000000034,2,325.0
-61.2853000000002,0,325.0
-100.06540000000018,0,325.0
-99.12060000000014,0,325.0
-49.87189999999988,0,325.0
-83.43310000000007,0,325.0
-110.16450000000012,0,325.0
-75.82329999999996,1,326.0
-61.025899999999965,1,327.0
-66.2036,1,328.0
-81.66530000000009,0,328.0
-66.2978,0,328.0
-105.2657000000002,0,328.0
-104.69559999999967,0,328.0
-46.38019999999987,0,328.0
-51.713900000000045,1,329.0
-73.98449999999991,1,330.0
-36.65099999999996,1,331.0
-79.62620000000004,0,331.0
-56.81739999999998,0,331.0
-95.63010000000007,0,331.0
-80.84659999999991,1,332.0
-124.98069999999964,0,332.0
-69.4165,0,332.0
-78.44270000000006,2,334.0
-81.43410000000034,0,334.0
-72.7157,0,334.0
-132.91029999999992,0,334.0
-54.54329999999995,2,336.0
-76.4318,0,336.0
-73.01150000000013,3,339.0
-74.87090000000009,0,339.0
-76.22230000000003,0,339.0
-57.28800000000001,0,339.0
-38.20270000000007,1,340.0
-89.56009999999989,0,340.0
-101.27370000000006,0,340.0
-78.77830000000009,0,340.0
-51.8213,0,340.0
-129.61849999999987,0,340.0
-81.4112000000002,0,340.0
-76.95110000000001,2,342.0
-47.44499999999997,0,342.0
-100.43420000000003,0,342.0
-58.510099999999994,1,343.0
-66.46330000000002,0,343.0
-69.05739999999993,1,344.0
-75.44329999999987,0,344.0
-105.84750000000017,1,345.0
-120.05739999999996,0,345.0
-75.6781999999998,0,345.0
-88.06320000000018,0,345.0
-98.65350000000014,1,346.0
-89.16159999999981,0,346.0
-56.97389999999992,0,346.0
-84.66279999999993,1,347.0
-89.95339999999997,0,347.0
-66.12,0,347.0
-95.93150000000001,1,348.0
-89.7013,1,349.0
-78.13099999999984,0,349.0
-67.36660000000013,0,349.0
-112.27229999999962,0,349.0
-93.00679999999987,0,349.0
-110.26150000000017,0,349.0
-72.69280000000002,0,349.0
-62.23949999999989,1,350.0
-128.5959999999998,0,350.0
-75.59989999999982,0,350.0
-72.93060000000001,0,350.0
-101.06759999999981,0,350.0
-106.4445999999999,0,350.0
-20.166500000000056,1,351.0
-61.53150000000026,1,352.0
-101.42340000000014,0,352.0
-61.53739999999988,5,357.0
-76.88899999999998,0,357.0
-88.15079999999999,0,357.0
-63.35069999999996,2,359.0
-49.96169999999998,0,359.0
-60.87630000000001,0,359.0
-78.9402,0,359.0
-74.34320000000004,0,359.0
-97.46119999999989,2,361.0
-98.87359999999995,0,361.0
-49.28620000000004,0,361.0
-68.40870000000001,2,363.0
-97.68599999999998,1,364.0
-85.78409999999998,0,364.0
-77.30450000000019,0,364.0
-52.54950000000001,0,364.0
-41.1252,1,365.0
-69.45000000000017,0,365.0
-42.2962,1,366.0
-77.36849999999994,0,366.0
-79.7367999999999,0,366.0
-58.63499999999999,1,367.0
-92.45579999999971,0,367.0
-48.61539999999999,0,367.0
-71.70660000000004,1,368.0
-45.132700000000185,0,368.0
-88.34190000000004,0,368.0
-79.80250000000002,0,368.0
-63.51850000000003,2,370.0
-83.34810000000017,1,371.0
-91.12039999999983,0,371.0
-81.66769999999993,0,371.0
-44.600499999999954,0,371.0
-97.6327,1,372.0
-98.43299999999991,0,372.0
-44.319299999999885,0,372.0
-51.18259999999988,0,372.0
-117.52589999999952,0,372.0
-93.88340000000002,0,372.0
-64.2233,0,372.0
-142.4314000000001,1,373.0
-56.0054999999999,1,374.0
-53.74579999999993,2,376.0
-55.444100000000034,0,376.0
-94.80450000000033,0,376.0
-61.46579999999986,1,377.0
-46.89840000000006,0,377.0
-38.012900000000066,0,377.0
-67.99670000000019,0,377.0
-63.73089999999998,1,378.0
-70.945,0,378.0
-54.693500000000036,1,379.0
-81.65560000000002,0,379.0
-83.07129999999998,0,379.0
-137.61989999999997,0,379.0
-61.448800000000034,0,379.0
-88.35509999999992,1,380.0
-23.999900000000043,0,380.0
-48.86060000000014,0,380.0
-77.27600000000007,0,380.0
-81.44269999999986,0,380.0
-28.883100000000116,1,381.0
-104.61540000000032,0,381.0
-81.36220000000007,0,381.0
-111.42480000000003,1,382.0
-79.79899999999998,0,382.0
-121.22909999999983,0,382.0
-144.71800000000007,0,382.0
-69.81809999999983,0,382.0
-100.56109999999997,1,383.0
-83.47719999999997,1,384.0
-63.67020000000006,1,385.0
-74.84330000000013,0,385.0
-48.54999999999992,0,385.0
-81.06869999999968,0,385.0
-45.72299999999991,0,385.0
-59.23720000000019,0,385.0
-63.56649999999981,0,385.0
-90.99109999999988,0,385.0
-58.2573000000001,0,385.0
-127.12859999999992,0,385.0
-87.39849999999987,1,386.0
-64.01809999999995,0,386.0
-82.54449999999984,0,386.0
-101.19379999999981,0,386.0
-83.17059999999972,0,386.0
-69.82540000000003,0,386.0
-86.91880000000003,1,387.0
-114.51859999999994,0,387.0
-64.93009999999995,2,389.0
-90.36479999999989,1,390.0
-47.247400000000006,0,390.0
-37.31439999999988,0,390.0
-116.1142999999998,0,390.0
-79.64869999999993,0,390.0
-91.95069999999983,0,390.0
-47.02239999999999,0,390.0
-84.51110000000035,0,390.0
-51.66930000000009,0,390.0
-53.50759999999996,0,390.0
-61.80459999999997,0,390.0
-70.93720000000023,0,390.0
-67.22089999999989,0,390.0
-98.83010000000016,0,390.0
-127.72039999999977,0,390.0
-72.6755000000001,1,391.0
-69.86420000000005,0,391.0
-66.88459999999993,0,391.0
-80.40640000000008,0,391.0
-84.05259999999988,1,392.0
-53.680799999999806,0,392.0
-83.4451,0,392.0
-85.85859999999994,1,393.0
-62.768000000000235,0,393.0
-35.15109999999998,1,394.0
-81.99040000000021,0,394.0
-87.67230000000004,0,394.0
-56.35149999999976,0,394.0
-85.25499999999994,0,394.0
-49.50829999999997,0,394.0
-62.90919999999986,1,395.0
-63.1897,0,395.0
-87.18590000000003,0,395.0
-74.57600000000005,0,395.0
-111.49569999999979,0,395.0
-68.87480000000014,0,395.0
-71.22380000000001,0,395.0
-56.51190000000031,0,395.0
-115.42989999999963,0,395.0
-54.14720000000004,0,395.0
-80.20770000000005,2,397.0
-83.97070000000001,0,397.0
-74.48319999999987,2,399.0
-78.3930999999998,0,399.0
-80.07810000000009,0,399.0
-103.52739999999989,1,400.0
-60.205000000000055,0,400.0
-97.92149999999998,0,400.0
-115.63399999999999,0,400.0
-64.62530000000014,0,400.0
-105.31729999999989,1,401.0
-35.783199999999994,0,401.0
-51.98969999999996,0,401.0
-102.69560000000038,0,401.0
-61.83560000000003,1,402.0
-86.64720000000017,0,402.0
-99.7561,0,402.0
-86.81290000000025,0,402.0
-46.936700000000066,0,402.0
-79.60440000000004,0,402.0
-100.6325000000001,1,403.0
-34.38019999999994,0,403.0
-105.0204999999998,0,403.0
-25.274199999999862,0,403.0
-94.02929999999968,1,404.0
-75.81530000000001,0,404.0
-71.26070000000016,0,404.0
-65.1705000000002,0,404.0
-67.13640000000002,1,405.0
-117.32770000000005,0,405.0
-65.24369999999986,2,407.0
-51.60439999999997,0,407.0
-57.769,0,407.0
-95.23069999999994,0,407.0
-50.7666,1,408.0
-90.99420000000015,1,409.0
-90.40989999999985,2,411.0
-79.34720000000016,0,411.0
-38.97789999999981,0,411.0
-63.0102999999999,0,411.0
-160.63310000000027,0,411.0
-103.16699999999975,0,411.0
-86.19040000000003,1,412.0
-125.22230000000006,0,412.0
-84.65410000000013,0,412.0
-93.08910000000012,0,412.0
-54.23660000000006,0,412.0
-108.8581999999996,0,412.0
-69.75230000000025,0,412.0
-145.24320000000006,0,412.0
-86.8407,0,412.0
-70.00280000000018,0,412.0
-106.84850000000012,0,412.0
-82.09510000000004,0,412.0
-70.37079999999996,0,412.0
-80.89970000000004,0,412.0
-68.61289999999995,2,414.0
-94.31310000000032,1,415.0
-59.4286,0,415.0
-110.87100000000012,0,415.0
-58.307700000000125,0,415.0
-91.83699999999993,0,415.0
-99.83909999999985,0,415.0
-105.27999999999992,0,415.0
-88.50710000000008,1,416.0
-30.319699999999777,0,416.0
-62.12919999999989,0,416.0
-35.17319999999992,0,416.0
-63.76339999999999,0,416.0
-103.77079999999988,0,416.0
-56.531200000000005,0,416.0
-24.30089999999987,0,416.0
-60.46299999999998,0,416.0
-73.62000000000008,0,416.0
-82.12230000000007,0,416.0
-49.76219999999997,0,416.0
-80.31609999999998,0,416.0
-78.83649999999992,0,416.0
-60.332300000000046,0,416.0
-54.27629999999972,0,416.0
-66.17859999999985,2,418.0
-116.5804999999998,0,418.0
-66.4854000000001,0,418.0
-79.10079999999994,1,419.0
-33.41009999999989,0,419.0
-136.75359999999975,0,419.0
-46.94619999999995,0,419.0
-113.8346999999995,0,419.0
-38.627200000000016,0,419.0
-61.81710000000018,0,419.0
-25.67419999999999,0,419.0
-82.8864999999997,0,419.0
-73.47860000000003,0,419.0
-70.8007,0,419.0
-31.408199999999933,0,419.0
-69.89079999999996,0,419.0
-63.7311999999999,0,419.0
-52.4983000000002,0,419.0
-40.44209999999997,0,419.0
-43.97619999999992,1,420.0
-54.749200000000066,0,420.0
-55.35999999999993,1,421.0
-43.13329999999998,1,422.0
-86.60510000000016,0,422.0
-85.52619999999987,1,423.0
-33.168700000000015,1,424.0
-84.3755000000001,0,424.0
-53.899299999999734,0,424.0
-90.94109999999984,0,424.0
-43.721799999999966,1,425.0
-26.17830000000001,0,425.0
-76.86869999999995,0,425.0
-75.10629999999983,1,426.0
-89.92840000000005,0,426.0
-62.592599999999976,0,426.0
-126.49350000000004,0,426.0
-60.10809999999993,0,426.0
-88.65330000000003,0,426.0
-113.58190000000025,0,426.0
-75.652,3,429.0
-112.53490000000025,0,429.0
-62.59780000000021,0,429.0
-46.81050000000024,0,429.0
-113.37609999999987,0,429.0
-79.73530000000007,0,429.0
-60.972500000000196,0,429.0
-40.82250000000012,1,430.0
-75.89019999999981,0,430.0
-79.76590000000024,0,430.0
-45.57179999999984,0,430.0
-89.25669999999978,0,430.0
-56.416000000000054,0,430.0
-43.31240000000002,3,433.0
-62.544200000000046,0,433.0
-37.87989999999994,0,433.0
-103.12090000000009,0,433.0
-87.5659,0,433.0
-77.83450000000026,0,433.0
-58.668500000000236,1,434.0
-91.46980000000002,0,434.0
-90.17129999999953,0,434.0
-63.47840000000007,1,435.0
-26.860300000000077,0,435.0
-46.114999999999974,1,436.0
-66.38140000000007,1,437.0
-78.0214,0,437.0
-76.53800000000017,0,437.0
-49.41760000000017,0,437.0
-103.58679999999968,0,437.0
-49.307300000000126,0,437.0
-84.8185000000001,0,437.0
-72.75959999999978,0,437.0
-92.41509999999995,0,437.0
-84.1762,0,437.0
-101.2076999999997,0,437.0
-81.02129999999994,2,439.0
-95.25200000000032,0,439.0
-91.43780000000004,0,439.0
-84.44859999999974,0,439.0
-50.185699999999954,3,442.0
-83.07489999999997,0,442.0
-40.70340000000007,0,442.0
-84.33400000000005,1,443.0
-89.51189999999986,0,443.0
-63.940300000000136,0,443.0
-121.17510000000027,0,443.0
-51.00759999999994,0,443.0
-111.33610000000033,0,443.0
-77.2133,1,444.0
-72.42679999999999,1,445.0
-113.55129999999996,1,446.0
-38.97070000000009,0,446.0
-73.41710000000003,0,446.0
-87.30349999999996,1,447.0
-33.327299999999845,1,448.0
-59.67970000000004,0,448.0
-33.57039999999997,0,448.0
-63.232400000000226,0,448.0
-71.8437,1,449.0
-87.30480000000013,0,449.0
-58.93000000000008,2,451.0
-105.07300000000005,0,451.0
-92.4867000000001,0,451.0
-66.0734000000001,0,451.0
-93.8708,0,451.0
-81.12079999999997,1,452.0
-42.92399999999995,0,452.0
-48.76030000000001,0,452.0
-77.88000000000007,0,452.0
-81.20610000000002,1,453.0
-52.83209999999953,0,453.0
-42.185499999999955,1,454.0
-41.90460000000017,0,454.0
-45.720500000000136,0,454.0
-49.26870000000002,1,455.0
-65.07559999999997,1,456.0
-92.10419999999992,0,456.0
-151.14619999999937,0,456.0
-155.63500000000053,0,456.0
-58.416799999999974,0,456.0
-126.17529999999977,0,456.0
-45.86149999999998,0,456.0
-93.45220000000013,0,456.0
-80.90080000000022,0,456.0
-65.09229999999997,0,456.0
-76.02279999999975,0,456.0
-76.45189999999971,0,456.0
-85.89669999999981,0,456.0
-65.12440000000018,1,457.0
-53.462599999999995,1,458.0
-65.40770000000005,0,458.0
-66.56569999999994,0,458.0
-66.79729999999999,1,459.0
-86.72209999999994,0,459.0
-53.49999999999997,0,459.0
-76.61370000000007,0,459.0
-49.2127,2,461.0
-44.70470000000014,0,461.0
-94.70409999999947,0,461.0
-114.06180000000057,0,461.0
-76.20040000000003,0,461.0
-74.85089999999995,0,461.0
-83.18140000000022,0,461.0
-48.62680000000001,0,461.0
-52.44670000000003,0,461.0
-48.24430000000007,0,461.0
-61.241299999999875,1,462.0
-78.46129999999995,0,462.0
-99.59809999999992,0,462.0
-61.78929999999998,0,462.0
-72.05210000000004,1,463.0
-93.01020000000031,1,464.0
-68.91649999999993,0,464.0
-39.04530000000015,0,464.0
-150.21439999999976,0,464.0
-95.15539999999956,0,464.0
-87.32819999999984,0,464.0
-92.5920999999997,0,464.0
-78.62559999999988,0,464.0
-49.54399999999992,0,464.0
-88.84629999999987,0,464.0
-54.748500000000156,1,465.0
-59.79390000000011,1,466.0
-65.74639999999994,0,466.0
-36.29040000000003,0,466.0
-64.55140000000021,0,466.0
-50.613499999999746,0,466.0
-89.7803,0,466.0
-33.807699999999976,1,467.0
-54.9676999999998,1,468.0
-110.87569999999981,0,468.0
-59.69940000000022,1,469.0
-78.1827000000001,0,469.0
-36.39209999999999,0,469.0
-42.04550000000007,0,469.0
-58.20819999999997,1,470.0
-71.25979999999994,0,470.0
-94.76689999999991,0,470.0
-30.605399999999953,0,470.0
-51.784000000000184,0,470.0
-104.88060000000002,0,470.0
-42.37279999999997,0,470.0
-61.97230000000005,0,470.0
-40.20859999999987,0,470.0
-100.0762000000001,2,472.0
-76.4004000000003,0,472.0
-82.73009999999985,0,472.0
-28.45980000000007,0,472.0
-92.35669999999973,0,472.0
-79.47160000000001,0,472.0
-78.64500000000037,0,472.0
-94.89699999999978,0,472.0
-94.42900000000003,0,472.0
-90.27520000000024,0,472.0
-52.204099999999954,0,472.0
-42.459400000000024,1,473.0
-79.81389999999992,0,473.0
-108.49179999999943,0,473.0
-55.8819,1,474.0
-37.874499999999934,0,474.0
-51.08470000000002,0,474.0
-46.92369999999972,0,474.0
-46.744000000000035,0,474.0
-77.57809999999989,0,474.0
-95.35529999999993,0,474.0
-36.24940000000005,0,474.0
-76.99169999999987,1,475.0
-102.08579999999971,0,475.0
-94.18960000000017,0,475.0
-75.93489999999998,0,475.0
-56.201100000000324,0,475.0
-92.03840000000002,0,475.0
-46.222099999999884,0,475.0
-113.35859999999958,0,475.0
-71.51079999999965,0,475.0
-61.54350000000017,2,477.0
-91.0669000000001,0,477.0
-89.33930000000002,0,477.0
-57.56559999999996,1,478.0
-94.62999999999974,0,478.0
-40.77500000000002,0,478.0
-40.0405,0,478.0
-106.7069999999998,0,478.0
-63.58390000000025,0,478.0
-63.885799999999996,1,479.0
-48.66150000000002,0,479.0
-37.71219999999985,0,479.0
-86.4432000000001,0,479.0
-44.89099999999997,0,479.0
-122.65309999999984,0,479.0
-48.02429999999991,0,479.0
-47.706099999999864,0,479.0
-56.266199999999984,0,479.0
-111.15739999999956,0,479.0
-54.238499999999995,0,479.0
-78.72749999999989,0,479.0
-80.47550000000011,1,480.0
-145.78149999999994,0,480.0
-56.317400000000006,3,483.0
-48.40680000000013,1,484.0
-73.28530000000009,0,484.0
-55.241000000000035,3,487.0
-51.93559999999993,1,488.0
-140.35409999999953,0,488.0
-88.52040000000032,0,488.0
-112.24900000000034,0,488.0
-59.762599999999956,0,488.0
-43.45979999999983,0,488.0
-42.41390000000017,0,488.0
-47.36760000000001,0,488.0
-82.99320000000019,0,488.0
-85.20660000000001,1,489.0
-101.42670000000045,0,489.0
-76.09249999999962,1,490.0
-59.606100000000026,1,491.0
-106.21710000000019,1,492.0
-85.364,0,492.0
-83.83159999999968,0,492.0
-43.74519999999999,0,492.0
-96.27960000000023,0,492.0
-56.75039999999997,1,493.0
-80.39209999999996,1,494.0
-84.62139999999992,0,494.0
-90.25109999999997,0,494.0
-42.652400000000064,1,495.0
-53.43389999999998,0,495.0
-85.94369999999961,0,495.0
-43.864100000000114,0,495.0
-117.31699999999964,2,497.0
-98.50349999999982,0,497.0
-103.6562000000001,0,497.0
-56.9512,0,497.0
-82.74050000000017,0,497.0
-54.325899999999976,1,498.0
-81.34909999999999,0,498.0
